SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61601773,61601773,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020475 [WIN_ID]; 2033-1-NW-0889 [AQWAB]; 61601773 [SITE_REF],,50,382261,6452181,-32.06047323,115.7527187,GDA94
61601796,61601796,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020510 [WIN_ID]; 2033-1-NW-0924 [AQWAB]; 61601796 [SITE_REF],,50,383226,6450373,-32.07688101,115.76272,GDA94
61601797,61601797,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020515 [WIN_ID]; 2033-1-NW-0929 [AQWAB]; 61601797 [SITE_REF],,50,382944,6452178,-32.06057128,115.7599525,GDA94
61601799,61601799,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020517 [WIN_ID]; 2033-1-NW-0931 [AQWAB]; 61601799 [SITE_REF],,50,382854,6455198,-32.03332247,115.7593668,GDA94
61601800,61601800,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020520 [WIN_ID]; 2033-1-NW-0934 [AQWAB]; 61601800 [SITE_REF],,50,384141,6457464,-32.01301632,115.7732664,GDA94
61601808,61601808,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020532 [WIN_ID]; 2033-1-NW-0946 [AQWAB]; 61601808 [SITE_REF],,50,384920,6456120,-32.0252185,115.7813526,GDA94
61601810,61601810,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020534 [WIN_ID]; 2033-1-NW-0948 [AQWAB]; 61601810 [SITE_REF],,50,383473,6452473,-32.05796515,115.7655911,GDA94
61601811,61601811,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 15,15,20020536 [WIN_ID]; 2033-1-NW-0950 [AQWAB]; 61601811 [SITE_REF],,50,382836,6451885,-32.06320285,115.7587729,GDA94
61601815,61601815,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 30,30,20020540 [WIN_ID]; 2033-1-NW-0954 [AQWAB]; 61601815 [SITE_REF],,50,383176,6452283,-32.05964823,115.7624225,GDA94
61601816,61601816,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 21,21,20020541 [WIN_ID]; 2033-1-NW-0955 [AQWAB]; 61601816 [SITE_REF],,50,384717,6455959,-32.02664999,115.7791841,GDA94
61601817,61601817,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 18,18,20020542 [WIN_ID]; 2033-1-NW-0956 [AQWAB]; 61601817 [SITE_REF],,50,384147,6455434,-32.03132707,115.7730861,GDA94
61601827,61601827,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020553 [WIN_ID]; 2033-1-NW-0967 [AQWAB]; 61601827 [SITE_REF],,50,385266,6452578,-32.05720166,115.7845939,GDA94
61601836,61601836,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020565 [WIN_ID]; 2033-1-NW-0979 [AQWAB]; 61601836 [SITE_REF],,50,385446,6456196,-32.02458645,115.7869307,GDA94
61601839,61601839,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020571 [WIN_ID]; 2033-1-NW-0985 [AQWAB]; 61601839 [SITE_REF],,50,383559,6454572,-32.03904162,115.7667559,GDA94
61601844,61601844,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020578 [WIN_ID]; 2033-1-NW-0992 [AQWAB]; 61601844 [SITE_REF],,50,382643,6457586,-32.01176155,115.7574234,GDA94
61601846,61601846,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020581 [WIN_ID]; 2033-1-NW-0995 [AQWAB]; 61601846 [SITE_REF],,50,385255,6455751,-32.02858086,115.7848555,GDA94
61601850,61601850,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - John Curtin High,John Curtin High,20020585 [WIN_ID]; 2033-1-NW-0999 [AQWAB]; 61601850 [SITE_REF],,50,382592,6453365,-32.04982835,115.756369,GDA94
61601853,61601853,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020588 [WIN_ID]; 2033-1-NW-1002 [AQWAB]; 61601853 [SITE_REF],,50,382539,6457151,-32.01567435,115.7562695,GDA94
61601862,61601862,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020602 [WIN_ID]; 2033-1-NW-1016 [AQWAB]; 61601862 [SITE_REF],,50,384219,6457423,-32.01339411,115.7740872,GDA94
61601863,61601863,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020603 [WIN_ID]; 2033-1-NW-1017 [AQWAB]; 61601863 [SITE_REF],,50,384235,6457386,-32.01372948,115.7742522,GDA94
61601864,61601864,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020606 [WIN_ID]; 2033-1-NW-1020 [AQWAB]; 61601864 [SITE_REF],,50,383199,6458031,-32.00780528,115.763363,GDA94
61601865,61601865,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020607 [WIN_ID]; 2033-1-NW-1021 [AQWAB]; 61601865 [SITE_REF],,50,383853,6455030,-32.03494086,115.7699244,GDA94
61601866,61601866,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020609 [WIN_ID]; 2033-1-NW-1023 [AQWAB]; 61601866 [SITE_REF],,50,386011,6454202,-32.04262896,115.7926767,GDA94
61601867,61601867,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020610 [WIN_ID]; 2033-1-NW-1024 [AQWAB]; 61601867 [SITE_REF],,50,385659,6455589,-32.030083,115.7891138,GDA94
61601868,61601868,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020611 [WIN_ID]; 2033-1-NW-1025 [AQWAB]; 61601868 [SITE_REF],,50,383429,6455084,-32.03441014,115.7654413,GDA94
61601869,61601869,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020613 [WIN_ID]; 2033-1-NW-1027 [AQWAB]; 61601869 [SITE_REF],,50,382406,6450861,-32.07239428,115.7540931,GDA94
61601870,61601870,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020616 [WIN_ID]; 2033-1-NW-1030 [AQWAB]; 61601870 [SITE_REF],,50,386143,6457041,-32.01703505,115.79441,GDA94
61601879,61601879,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020635 [WIN_ID]; 2033-1-NW-1049 [AQWAB]; 61601879 [SITE_REF],,50,385570,6451873,-32.06359142,115.7877297,GDA94
61601882,61601882,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020645 [WIN_ID]; 2033-1-NW-1059 [AQWAB]; 61601882 [SITE_REF],,50,383267,6447033,-32.10701081,115.7627482,GDA94
61601908,61601908,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020676 [WIN_ID]; 2033-1-NW-1090 [AQWAB]; 61601908 [SITE_REF],,50,382771,6454130,-32.04294687,115.7583578,GDA94
61601910,61601910,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Gold St Rsve,Gold St Rsve,20020682 [WIN_ID]; 2033-1-NW-1096 [AQWAB]; 61601910 [SITE_REF],,50,382367,6451763,-32.06425449,115.7537903,GDA94
61601911,61601911,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Swan St,Swan St,20020684 [WIN_ID]; 2033-1-NW-1098 [AQWAB]; 61601911 [SITE_REF],,50,382438,6454663,-32.03810481,115.7548967,GDA94
61601918,61601918,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020694 [WIN_ID]; 2033-1-NW-1108 [AQWAB]; 61601918 [SITE_REF],,50,384329,6457434,-32.01330614,115.775253,GDA94
61601937,61601937,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Private,Private,20020725 [WIN_ID]; 2033-1-NW-1139 [AQWAB]; 61601937 [SITE_REF],,50,384943,6456095,-32.02544634,115.7815931,GDA94
61601941,61601941,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Memorial Park,Memorial Park,20020729 [WIN_ID]; 2033-1-NW-1143 [AQWAB]; 61601941 [SITE_REF],,50,383593,6458034,-32.00781881,115.767534,GDA94
61601942,61601942,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020730 [WIN_ID]; 2033-1-NW-1144 [AQWAB]; 61601942 [SITE_REF],,50,383463,6452632,-32.05652997,115.7655045,GDA94
61601944,61601944,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020732 [WIN_ID]; 2033-1-NW-1146 [AQWAB]; 61601944 [SITE_REF],,50,384093,6454697,-32.03796906,115.7724256,GDA94
61601952,61601952,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - T.B. 1,T.B. 1,20020748 [WIN_ID]; 2033-1-NW-1162 [AQWAB]; 61601952 [SITE_REF],,50,383206,6456582,-32.02087565,115.7632618,GDA94
61601953,61601953,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - T.B. 2,T.B. 2,20020749 [WIN_ID]; 2033-1-NW-1163 [AQWAB]; 61601953 [SITE_REF],,50,383037,6456420,-32.02231939,115.7614529,GDA94
61601954,61601954,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - T.B. 3,T.B. 3,20020750 [WIN_ID]; 2033-1-NW-1164 [AQWAB]; 61601954 [SITE_REF],,50,383233,6456476,-32.02183453,115.7635348,GDA94
61601955,61601955,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - T.B. 4 U.W.A.,T.B. 4 U.W.A.,20020751 [WIN_ID]; 2033-1-NW-1165 [AQWAB]; 61601955 [SITE_REF],,50,383379,6456543,-32.02124527,115.7650886,GDA94
61601956,61601956,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Genders Park,Genders Park,20020752 [WIN_ID]; 2033-1-NW-1166 [AQWAB]; 61601956 [SITE_REF],,50,383853,6456774,-32.01921046,115.7701346,GDA94
61601957,61601957,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020753 [WIN_ID]; 2033-1-NW-1167 [AQWAB]; 61601957 [SITE_REF],,50,383783,6456563,-32.02110645,115.7693681,GDA94
61601958,61601958,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020754 [WIN_ID]; 2033-1-NW-1168 [AQWAB]; 61601958 [SITE_REF],,50,383732,6456526,-32.02143494,115.7688237,GDA94
61601959,61601959,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020755 [WIN_ID]; 2033-1-NW-1169 [AQWAB]; 61601959 [SITE_REF],,50,383199,6456822,-32.01871018,115.7632167,GDA94
61601960,61601960,Groundwater,Bore or Well,AWRC,Palmyra - Kelly No1 W.D. 3639,Kelly No1 W.D. 3639,20020756 [WIN_ID]; 2033-1-NW-1170 [AQWAB]; 61601960 [SITE_REF],,50,385445,6453813,-32.04608043,115.7866367,GDA94
61601961,61601961,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020757 [WIN_ID]; 2033-1-NW-1171 [AQWAB]; 61601961 [SITE_REF],,50,385658,6454658,-32.03848029,115.7889927,GDA94
61601963,61601963,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020759 [WIN_ID]; 2033-1-NW-1173 [AQWAB]; 61601963 [SITE_REF],,50,385089,6454624,-32.03872924,115.7829635,GDA94
61601965,61601965,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Fremantle Cemetery,Fremantle Cemetery,20020763 [WIN_ID]; 2033-1-NW-1177 [AQWAB]; 61601965 [SITE_REF],,50,385226,6453102,-32.05247125,115.7842327,GDA94
61601966,61601966,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020764 [WIN_ID]; 2033-1-NW-1178 [AQWAB]; 61601966 [SITE_REF],,50,384501,6457211,-32.01533514,115.7770471,GDA94
61601978,61601978,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Wellington St Park,Wellington St Park,20020787 [WIN_ID]; 2033-1-NW-1201 [AQWAB]; 61601978 [SITE_REF],,50,384647,6457044,-32.01685636,115.7785728,GDA94
61601979,61601979,Groundwater,Bore or Well,AWRC,Mosman Park Tennis Courts - T.J. Perrot Reserve,T.J. Perrot Reserve,20020789 [WIN_ID]; 2033-1-NW-1203 [AQWAB]; 61601979 [SITE_REF],,50,383644,6456812,-32.01884623,115.7679265,GDA94
61601982,61601982,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Pt Walter Camp,Pt Walter Camp,20020792 [WIN_ID]; 2033-1-NW-1206 [AQWAB]; 61601982 [SITE_REF],,50,385592,6457307,-32.01458016,115.7886084,GDA94
61601988,61601988,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020810 [WIN_ID]; 2033-1-NW-1224 [AQWAB]; 61601988 [SITE_REF],,50,383172,6457126,-32.01596538,115.7629676,GDA94
61601989,61601989,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020811 [WIN_ID]; 2033-1-NW-1225 [AQWAB]; 61601989 [SITE_REF],,50,383616,6457830,-32.0096612,115.7677529,GDA94
61601994,61601994,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Sew 1,Sew 1,20020825 [WIN_ID]; 2033-1-NW-1239 [AQWAB]; 61601994 [SITE_REF],,50,382545,6456153,-32.02467666,115.7562115,GDA94
61602006,61602006,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - If 4,If 4,20020837 [WIN_ID]; 2033-1-NW-1251 [AQWAB]; 61602006 [SITE_REF],,50,382955,6456367,-32.02278895,115.7605783,GDA94
61602026,61602026,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020860 [WIN_ID]; 2033-1-NW-1274 [AQWAB]; 61602026 [SITE_REF],,50,382660,6450480,-32.07585721,115.7567372,GDA94
61602034,61602034,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020884 [WIN_ID]; 2033-1-NW-1298 [AQWAB]; 61602034 [SITE_REF],,50,382658,6450648,-32.0743417,115.7567365,GDA94
61602035,61602035,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Gardens Shed,Gardens Shed,20020888 [WIN_ID]; 2033-1-NW-1302 [AQWAB]; 61602035 [SITE_REF],,50,383357,6455824,-32.02772817,115.7647686,GDA94
61602036,61602036,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - O Rs Mess,O Rs Mess,20020889 [WIN_ID]; 2033-1-NW-1303 [AQWAB]; 61602036 [SITE_REF],,50,383460,6455743,-32.02846938,115.7658493,GDA94
61602037,61602037,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - E. Block,E. Block,20020890 [WIN_ID]; 2033-1-NW-1304 [AQWAB]; 61602037 [SITE_REF],,50,383355,6455537,-32.03031661,115.7647126,GDA94
61602038,61602038,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Officers Mess,Officers Mess,20020891 [WIN_ID]; 2033-1-NW-1305 [AQWAB]; 61602038 [SITE_REF],,50,383450,6455609,-32.02967699,115.7657272,GDA94
61602039,61602039,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Beach St Reserve,Beach St Reserve,20020894 [WIN_ID]; 2033-1-NW-1308 [AQWAB]; 61602039 [SITE_REF],,50,382609,6454249,-32.04185672,115.7566569,GDA94
61602040,61602040,Groundwater,Bore or Well,AWRC,Frank Gibson Park - Park,Park,20020896 [WIN_ID]; 2033-1-NW-1310 [AQWAB]; 61602040 [SITE_REF],,50,384092,6453475,-32.04899105,115.7722677,GDA94
61602041,61602041,Groundwater,Bore or Well,AWRC,North Fremantle - Unnamed,Unnamed,20020897 [WIN_ID]; 2033-1-NW-1311 [AQWAB]; 61602041 [SITE_REF],,50,382335,6455126,-32.033918,115.7538626,GDA94
61602042,61602042,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Parmelia Reserve,Parmelia Reserve,20020898 [WIN_ID]; 2033-1-NW-1312 [AQWAB]; 61602042 [SITE_REF],,50,382516,6450876,-32.07227044,115.7552601,GDA94
61602043,61602043,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Hollis Park,Hollis Park,20020899 [WIN_ID]; 2033-1-NW-1313 [AQWAB]; 61602043 [SITE_REF],,50,382481,6450364,-32.07688486,115.7548268,GDA94
61602044,61602044,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Alfred Rd Reserve,Alfred Rd Reserve,20020901 [WIN_ID]; 2033-1-NW-1315 [AQWAB]; 61602044 [SITE_REF],,50,382478,6455527,-32.03031599,115.7554257,GDA94
61602045,61602045,Groundwater,Bore or Well,AWRC,Fremantle - Arts Centre-Museum,Arts Centre-Museum,20020903 [WIN_ID]; 2033-1-NW-1317 [AQWAB]; 61602045 [SITE_REF],,50,382392,6453563,-32.04802167,115.7542752,GDA94
61602046,61602046,Groundwater,Bore or Well,AWRC,Sir Frederick Samson House - Musuem,Musuem,20020904 [WIN_ID]; 2033-1-NW-1318 [AQWAB]; 61602046 [SITE_REF],,50,382476,6453242,-32.05092573,115.7551255,GDA94
61602047,61602047,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020905 [WIN_ID]; 2033-1-NW-1319 [AQWAB]; 61602047 [SITE_REF],,50,382674,6452829,-32.05467143,115.7571721,GDA94
61602048,61602048,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - J Berth,J Berth,20020906 [WIN_ID]; 2033-1-NW-1320 [AQWAB]; 61602048 [SITE_REF],,50,382217,6454101,-32.04315087,115.7524878,GDA94
61602049,61602049,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Fremantle Prison,Fremantle Prison,20020907 [WIN_ID]; 2033-1-NW-1321 [AQWAB]; 61602049 [SITE_REF],,50,382404,6452740,-32.05544612,115.7543017,GDA94
61602064,61602064,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020939 [WIN_ID]; 2033-1-NW-1353 [AQWAB]; 61602064 [SITE_REF],,50,384770,6454872,-32.03645985,115.7796154,GDA94
61602065,61602065,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020949 [WIN_ID]; 2033-1-NW-1363 [AQWAB]; 61602065 [SITE_REF],,50,383611,6455767,-32.02826846,115.767451,GDA94
61602087,61602087,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - If5,If5,20020973 [WIN_ID]; 2033-1-NW-1387 [AQWAB]; 61602087 [SITE_REF],,50,384132,6456291,-32.02359563,115.7730302,GDA94
61602091,61602091,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - If 15,If 15,20020977 [WIN_ID]; 2033-1-NW-1391 [AQWAB]; 61602091 [SITE_REF],,50,385030,6456537,-32.02146844,115.7825669,GDA94
61602105,61602105,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20021012 [WIN_ID]; 2033-1-NW-1426 [AQWAB]; 61602105 [SITE_REF],,50,383243,6449612,-32.08374672,115.7628076,GDA94
61602106,61602106,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - North Coogee Beach,North Coogee Beach,20021022 [WIN_ID]; 2033-1-NW-1436 [AQWAB]; 61602106 [SITE_REF],,50,382789,6448819,-32.09085223,115.757901,GDA94
61602108,61602108,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Tennis Club No.1,Tennis Club No.1,20021025 [WIN_ID]; 2033-1-NW-1440 [AQWAB]; 61602108 [SITE_REF],,50,386239,6454999,-32.03546314,115.7951852,GDA94
61602113,61602113,Groundwater,Bore or Well,AWRC,Bicton - Substation No 1,Substation No 1,20021033 [WIN_ID]; 2033-1-NW-1449 [AQWAB]; 61602113 [SITE_REF],,50,385719,6456579,-32.02115948,115.7898665,GDA94
61602114,61602114,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - No 1,No 1,20021034 [WIN_ID]; 2033-1-NW-1450 [AQWAB]; 61602114 [SITE_REF],,50,385803,6453826,-32.04599941,115.7904295,GDA94
61602116,61602116,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Walker St,Walker St,20021039 [WIN_ID]; 2033-1-NW-1455 [AQWAB]; 61602116 [SITE_REF],,50,382348,6450354,-32.0769612,115.7534166,GDA94
61602126,61602126,Groundwater,Bore or Well,AWRC,Bicton - Quarantine Station,Quarantine Station,20021057 [WIN_ID]; 2033-1-NW-1473 [AQWAB]; 61602126 [SITE_REF],,50,384731,6455804,-32.02804948,115.7793138,GDA94
61602398,61602398,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Cbh1489,Cbh1489,20023170 [WIN_ID]; 2033-1-SW-1227 [AQWAB]; 61602398 [SITE_REF],,50,384021,6444161,-32.13299294,115.770391,GDA94
61602399,61602399,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Kings Square,Kings Square,20025138 [WIN_ID]; 2033-4-NE-0002 [AQWAB]; 61602399 [SITE_REF],,50,381832,6452852,-32.05437624,115.7482574,GDA94
61602400,61602400,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Queens Square,Queens Square,20025139 [WIN_ID]; 2033-4-NE-0003 [AQWAB]; 61602400 [SITE_REF],,50,382098,6453033,-32.05277148,115.7510967,GDA94
61602401,61602401,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Esplanade Park,Esplanade Park,20025142 [WIN_ID]; 2033-4-NE-0006 [AQWAB]; 61602401 [SITE_REF],,50,381469,6452500,-32.05751313,115.7443696,GDA94
61602402,61602402,Groundwater,Bore or Well,AWRC,Fremantle Bowling and Tennis Club - Club,Club,20025143 [WIN_ID]; 2033-4-NE-0007 [AQWAB]; 61602402 [SITE_REF],,50,382107,6453230,-32.05099554,115.7512162,GDA94
61602403,61602403,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Princess May Park,Princess May Park,20025144 [WIN_ID]; 2033-4-NE-0008 [AQWAB]; 61602403 [SITE_REF],,50,381872,6453261,-32.05069139,115.7487313,GDA94
61602404,61602404,Groundwater,Bore or Well,AWRC,Fremantle Hospital - No2,No2,20025145 [WIN_ID]; 2033-4-NE-0009 [AQWAB]; 61602404 [SITE_REF],,50,382113,6452393,-32.05854563,115.7511772,GDA94
61602405,61602405,Groundwater,Bore or Well,AWRC,Fremantle town hall - Parking Area,Parking Area,20025146 [WIN_ID]; 2033-4-NE-0010 [AQWAB]; 61602405 [SITE_REF],,50,381833,6452853,-32.05436733,115.7482681,GDA94
61602406,61602406,Groundwater,Bore or Well,AWRC,Pioneer Reserve - 1 Test,1 Test,20025147 [WIN_ID]; 2033-4-NE-0011 [AQWAB]; 61602406 [SITE_REF],,50,381543,6453011,-32.05291185,115.7452163,GDA94
61602407,61602407,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - (1),-1,20025156 [WIN_ID]; 2033-4-NE-0020 [AQWAB]; 61602407 [SITE_REF],,50,382047,6453553,-32.04807593,115.7506204,GDA94
61602408,61602408,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20025160 [WIN_ID]; 2033-4-NE-0024 [AQWAB]; 61602408 [SITE_REF],,50,381967,6452526,-32.05733076,115.7496472,GDA94
61602409,61602409,Groundwater,Bore or Well,AWRC,South Fremantle - Sailing Club,Sailing Club,20025161 [WIN_ID]; 2033-4-NE-0025 [AQWAB]; 61602409 [SITE_REF],,50,382059,6451272,-32.06865101,115.7504678,GDA94
61602410,61602410,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Pioneer Reserve,Pioneer Reserve,20025162 [WIN_ID]; 2033-4-NE-0026 [AQWAB]; 61602410 [SITE_REF],,50,381534,6452991,-32.0530913,115.7451185,GDA94
61602411,61602411,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - The Esplanade Art,The Esplanade Art,20025163 [WIN_ID]; 2033-4-NE-0027 [AQWAB]; 61602411 [SITE_REF],,50,381662,6452439,-32.05808356,115.7464062,GDA94
61602412,61602412,Groundwater,Bore or Well,AWRC,Fremantle Pioneer Park - New Artesian,New Artesian,20025164 [WIN_ID]; 2033-4-NE-0028 [AQWAB]; 61602412 [SITE_REF],,50,381482,6452982,-32.05316702,115.7445667,GDA94
61602413,61602413,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Fremantle Oval,Fremantle Oval,20025165 [WIN_ID]; 2033-4-NE-0029 [AQWAB]; 61602413 [SITE_REF],,50,382130,6452742,-32.05539954,115.7514,GDA94
61602414,61602414,Groundwater,Bore or Well,AWRC,Fremantle Port Authority - Admin Building,Admin Building,20025166 [WIN_ID]; 2033-4-NE-0030 [AQWAB]; 61602414 [SITE_REF],,50,381197,6452848,-32.05434572,115.7415318,GDA94
61602415,61602415,Groundwater,Bore or Well,AWRC,Pioneer Reserve - 2 Test,2 Test,20025167 [WIN_ID]; 2033-4-NE-0031 [AQWAB]; 61602415 [SITE_REF],,50,381543,6453011,-32.05291185,115.7452163,GDA94
61602416,61602416,Groundwater,Bore or Well,AWRC,Pioneer Reserve - 3 - Test,3 - Test,20025168 [WIN_ID]; 2033-4-NE-0032 [AQWAB]; 61602416 [SITE_REF],,50,381543,6453011,-32.05291185,115.7452163,GDA94
61602417,61602417,Groundwater,Bore or Well,AWRC,Pioneer Reserve - 4 Test,4 Test,20025169 [WIN_ID]; 2033-4-NE-0033 [AQWAB]; 61602417 [SITE_REF],,50,381543,6453011,-32.05291185,115.7452163,GDA94
61602418,61602418,Groundwater,Bore or Well,AWRC,Pioneer Reserve - 5 Test,5 Test,20025170 [WIN_ID]; 2033-4-NE-0034 [AQWAB]; 61602418 [SITE_REF],,50,381543,6453011,-32.05291185,115.7452163,GDA94
61602419,61602419,Groundwater,Bore or Well,AWRC,Fremantle - FGW1,FGW1,20025171 [WIN_ID]; 2033-4-NE-0035 [AQWAB]; 61602419 [SITE_REF],,50,381655,6453023,-32.05281536,115.7464039,GDA94
61602420,61602420,Groundwater,Bore or Well,AWRC,Fremantle - FGW2,FGW2,20025172 [WIN_ID]; 2033-4-NE-0036 [AQWAB]; 61602420 [SITE_REF],,50,381637,6453031,-32.05274131,115.7462142,GDA94
61602421,61602421,Groundwater,Bore or Well,AWRC,Fremantle - FGW3,FGW3,20025173 [WIN_ID]; 2033-4-NE-0037 [AQWAB]; 61602421 [SITE_REF],,50,381643,6453066,-32.05242625,115.7462821,GDA94
