Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
20-02-2012 11:18:00,0.00,-2.0000,Good,25.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,135.0000,Good,0.5100,Good
20-02-2012 11:18:54,-0.22,    ,,    ,,28610.0000,Good,117.0000,Good,8.3600,Good,7.3600,Good,17.5800,Good,    ,,27.6100,Good,    ,,    ,,    ,
20-02-2012 11:19:26,-0.49,    ,,    ,,28670.0000,Good,119.0000,Good,8.5200,Good,7.3700,Good,17.6200,Good,    ,,27.4600,Good,    ,,    ,,    ,
20-02-2012 11:20:21,-1.00,    ,,    ,,28740.0000,Good,105.5000,Good,7.6000,Good,7.3300,Good,17.6800,Good,    ,,27.1300,Good,    ,,    ,,    ,
20-02-2012 11:21:02,-1.50,    ,,    ,,28950.0000,Good,87.6000,Good,6.3400,Good,7.2600,Good,17.8300,Good,    ,,26.8100,Good,    ,,    ,,    ,
20-02-2012 11:21:54,-1.82,    ,,    ,,28950.0000,Good,85.7000,Good,6.1900,Good,7.2300,Good,17.8300,Good,    ,,26.8400,Good,    ,,    ,,    ,
27-02-2012 11:14:12,-0.23,    ,,    ,,30530.0000,Good,117.0000,Good,8.5300,Good,7.4700,Good,18.9100,Good,    ,,26.0500,Good,    ,,    ,,    ,
27-02-2012 11:15:00,0.00,-2.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,135.0000,Good,1.0200,Good
27-02-2012 11:15:04,-0.52,    ,,    ,,30350.0000,Good,116.8000,Good,8.5200,Good,7.4800,Good,18.7900,Good,    ,,26.0700,Good,    ,,    ,,    ,
27-02-2012 11:16:10,-1.05,    ,,    ,,30580.0000,Good,113.2000,Good,8.2900,Good,7.4700,Good,18.9600,Good,    ,,25.7800,Good,    ,,    ,,    ,
27-02-2012 11:16:48,-1.59,    ,,    ,,30800.0000,Good,98.7000,Good,7.2500,Good,7.4300,Good,19.1100,Good,    ,,25.5500,Good,    ,,    ,,    ,
27-02-2012 11:18:01,-2.03,    ,,    ,,30900.0000,Good,83.1000,Good,6.1000,Good,7.3400,Good,19.1700,Good,    ,,25.5100,Good,    ,,    ,,    ,
27-02-2012 11:19:26,-2.23,    ,,    ,,30890.0000,Good,82.1000,Good,6.0300,Good,7.3200,Good,19.1700,Good,    ,,25.5200,Good,    ,,    ,,    ,
06-03-2012 11:03:34,-0.21,    ,,    ,,31540.0000,Good,104.7000,Good,7.8100,Good,7.5400,Good,19.6400,Good,    ,,24.5100,Good,    ,,    ,,    ,
06-03-2012 11:04:00,0.00,-2.3000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,45.0000,Good,2.0400,Good
06-03-2012 11:04:42,-0.51,    ,,    ,,31830.0000,Good,110.1000,Good,8.2000,Good,7.6000,Good,19.8300,Good,    ,,24.4900,Good,    ,,    ,,    ,
06-03-2012 11:05:36,-1.00,    ,,    ,,31930.0000,Good,112.3000,Good,8.3700,Good,7.6300,Good,19.9000,Good,    ,,24.4400,Good,    ,,    ,,    ,
06-03-2012 11:07:12,-1.51,    ,,    ,,33470.0000,Good,70.6000,Good,5.2600,Good,7.4300,Good,20.9700,Good,    ,,24.0800,Good,    ,,    ,,    ,
06-03-2012 11:08:15,-2.02,    ,,    ,,35050.0000,Good,51.4000,Good,3.8000,Good,7.3200,Good,22.0600,Good,    ,,24.1400,Good,    ,,    ,,    ,
12-03-2012 11:14:33,-0.22,    ,,    ,,36360.0000,Good,89.9000,Good,6.3600,Good,7.5200,Good,22.9300,Good,    ,,26.4100,Good,    ,,    ,,    ,
12-03-2012 11:15:00,0.00,-2.6000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
12-03-2012 11:15:29,-0.50,    ,,    ,,36500.0000,Good,94.4000,Good,6.7100,Good,7.5300,Good,23.0400,Good,    ,,26.1600,Good,    ,,    ,,    ,
12-03-2012 11:16:27,-1.06,    ,,    ,,37010.0000,Good,85.4000,Good,6.1400,Good,7.4900,Good,23.4100,Good,    ,,25.3700,Good,    ,,    ,,    ,
12-03-2012 11:17:19,-1.51,    ,,    ,,38470.0000,Good,57.5000,Good,4.1100,Good,7.3600,Good,24.4300,Good,    ,,25.4200,Good,    ,,    ,,    ,
12-03-2012 11:18:05,-2.03,    ,,    ,,39060.0000,Good,46.8000,Good,3.3300,Good,7.2900,Good,24.8500,Good,    ,,25.5200,Good,    ,,    ,,    ,
12-03-2012 11:18:32,-2.54,    ,,    ,,39090.0000,Good,45.1000,Good,3.2000,Good,7.2700,Good,24.8700,Good,    ,,25.5300,Good,    ,,    ,,    ,
19-03-2012 11:07:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,135.0000,Good,1.5300,Good
19-03-2012 11:07:25,-0.21,    ,,    ,,37730.0000,Good,98.4000,Good,7.1800,Good,7.5500,Good,23.9300,Good,    ,,24.3600,Good,    ,,    ,,    ,
19-03-2012 11:07:43,-0.54,    ,,    ,,37770.0000,Good,99.5000,Good,7.2700,Good,7.5500,Good,23.9600,Good,    ,,24.2600,Good,    ,,    ,,    ,
19-03-2012 11:08:23,-1.03,    ,,    ,,38030.0000,Good,99.5000,Good,7.3200,Good,7.5600,Good,24.1600,Good,    ,,23.7500,Good,    ,,    ,,    ,
19-03-2012 11:08:59,-1.54,    ,,    ,,38960.0000,Good,69.4000,Good,5.1100,Good,7.4400,Good,24.8100,Good,    ,,23.5100,Good,    ,,    ,,    ,
19-03-2012 11:09:18,-2.02,    ,,    ,,39840.0000,Good,58.6000,Good,4.3000,Good,7.3900,Good,25.4400,Good,    ,,23.5700,Good,    ,,    ,,    ,
19-03-2012 11:09:50,-2.49,    ,,    ,,40030.0000,Good,44.6000,Good,3.2700,Good,7.3200,Good,25.5700,Good,    ,,23.6000,Good,    ,,    ,,    ,
26-03-2012 11:13:13,-0.54,    ,,    ,,38980.0000,Good,62.7000,Good,4.6800,Good,7.3800,Good,24.8400,Good,    ,,22.8000,Good,    ,,    ,,    ,
26-03-2012 11:13:34,-0.27,    ,,    ,,38860.0000,Good,63.7000,Good,4.7300,Good,7.3700,Good,24.7500,Good,    ,,23.0900,Good,    ,,    ,,    ,
26-03-2012 11:13:53,-0.54,    ,,    ,,38990.0000,Good,62.7000,Good,4.6700,Good,7.3700,Good,24.8400,Good,    ,,22.8500,Good,    ,,    ,,    ,
26-03-2012 11:14:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
26-03-2012 11:14:27,-1.02,    ,,    ,,39240.0000,Good,56.6000,Good,4.2700,Good,7.3500,Good,25.0300,Good,    ,,22.2000,Good,    ,,    ,,    ,
26-03-2012 11:15:11,-1.51,    ,,    ,,39440.0000,Good,47.7000,Good,3.6000,Good,7.3200,Good,25.1800,Good,    ,,22.1300,Good,    ,,    ,,    ,
26-03-2012 11:15:42,-2.03,    ,,    ,,39540.0000,Good,45.9000,Good,3.4600,Good,7.3000,Good,25.2400,Good,    ,,22.1100,Good,    ,,    ,,    ,
26-03-2012 11:16:02,-2.20,    ,,    ,,39540.0000,Good,45.3000,Good,3.4200,Good,7.3000,Good,25.2400,Good,    ,,22.1100,Good,    ,,    ,,    ,
02-04-2012 10:55:46,-0.22,    ,,    ,,38480.0000,Good,71.0000,Good,5.4300,Good,7.4900,Good,24.5100,Good,    ,,21.5700,Good,    ,,    ,,    ,
02-04-2012 10:56:00,0.00,-2.7000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,315.0000,Good,1.0200,Good
02-04-2012 10:56:24,-0.54,    ,,    ,,38920.0000,Good,70.7000,Good,5.4100,Good,7.4800,Good,24.8100,Good,    ,,21.4100,Good,    ,,    ,,    ,
02-04-2012 10:56:52,-1.03,    ,,    ,,39170.0000,Good,70.1000,Good,5.3600,Good,7.4700,Good,24.9900,Good,    ,,21.3200,Good,    ,,    ,,    ,
02-04-2012 10:57:59,-1.55,    ,,    ,,39460.0000,Good,58.8000,Good,4.5000,Good,7.4300,Good,25.2000,Good,    ,,21.1800,Good,    ,,    ,,    ,
02-04-2012 10:58:17,-2.04,    ,,    ,,39490.0000,Good,58.0000,Good,4.4400,Good,7.4200,Good,25.2200,Good,    ,,21.1900,Good,    ,,    ,,    ,
02-04-2012 10:58:30,-2.55,    ,,    ,,39490.0000,Good,57.6000,Good,4.4100,Good,7.4200,Good,25.2200,Good,    ,,21.1900,Good,    ,,    ,,    ,
10-04-2012 11:17:54,-0.23,    ,,    ,,38950.0000,Good,70.9000,Good,5.3700,Good,7.3500,Good,24.8300,Good,    ,,21.9600,Good,    ,,    ,,    ,
10-04-2012 11:18:00,0.00,-2.5000,Good,2.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,0.0000,Good,2.5500,Good
10-04-2012 11:18:17,-0.52,    ,,    ,,38950.0000,Good,70.5000,Good,5.3400,Good,7.3500,Good,24.8300,Good,    ,,21.9700,Good,    ,,    ,,    ,
10-04-2012 11:18:45,-1.03,    ,,    ,,39110.0000,Good,70.7000,Good,5.3700,Good,7.3500,Good,24.9400,Good,    ,,21.8200,Good,    ,,    ,,    ,
10-04-2012 11:19:12,-1.52,    ,,    ,,39980.0000,Good,57.3000,Good,4.3500,Good,7.3000,Good,25.5600,Good,    ,,21.6900,Good,    ,,    ,,    ,
10-04-2012 11:20:02,-2.02,    ,,    ,,40440.0000,Good,44.1000,Good,3.3400,Good,7.2400,Good,25.8900,Good,    ,,21.7400,Good,    ,,    ,,    ,
10-04-2012 11:20:35,-2.41,    ,,    ,,40460.0000,Good,42.7000,Good,3.2300,Good,7.2300,Good,25.9000,Good,    ,,21.7400,Good,    ,,    ,,    ,
16-04-2012 11:31:00,0.00,-2.5000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
16-04-2012 11:31:15,-0.22,    ,,    ,,39310.0000,Good,119.1000,Good,8.9000,Good,7.7200,Good,25.0700,Good,    ,,22.6200,Good,    ,,    ,,    ,
16-04-2012 11:31:43,-0.53,    ,,    ,,39380.0000,Good,121.1000,Good,9.1300,Good,7.7400,Good,25.1300,Good,    ,,22.1400,Good,    ,,    ,,    ,
16-04-2012 11:32:44,-1.01,    ,,    ,,39680.0000,Good,111.8000,Good,8.4800,Good,7.7100,Good,25.3400,Good,    ,,21.7100,Good,    ,,    ,,    ,
16-04-2012 11:33:29,-1.51,    ,,    ,,40590.0000,Good,69.8000,Good,5.2700,Good,7.5400,Good,25.9900,Good,    ,,21.7500,Good,    ,,    ,,    ,
16-04-2012 11:34:08,-2.03,    ,,    ,,40960.0000,Good,50.1000,Good,3.7700,Good,7.4200,Good,26.2500,Good,    ,,21.8800,Good,    ,,    ,,    ,
16-04-2012 11:34:29,-2.31,    ,,    ,,40970.0000,Good,46.7000,Good,3.5100,Good,7.3900,Good,26.2600,Good,    ,,21.8700,Good,    ,,    ,,    ,
23-04-2012 12:12:57,-0.24,    ,,    ,,40070.0000,Good,44.4000,Good,3.4600,Good,7.2200,Good,25.6400,Good,    ,,20.2300,Good,    ,,    ,,    ,
23-04-2012 12:13:00,0.00,-2.4500,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,135.0000,Good,1.5300,Good
23-04-2012 12:13:53,-0.52,    ,,    ,,40110.0000,Good,40.7000,Good,3.1700,Good,7.2000,Good,25.6700,Good,    ,,20.1200,Good,    ,,    ,,    ,
23-04-2012 12:14:33,-0.97,    ,,    ,,40200.0000,Good,36.6000,Good,2.8600,Good,7.1800,Good,25.7300,Good,    ,,20.0900,Good,    ,,    ,,    ,
23-04-2012 12:15:41,-1.47,    ,,    ,,40400.0000,Good,29.4000,Good,2.2900,Good,7.1500,Good,25.8700,Good,    ,,20.0500,Good,    ,,    ,,    ,
23-04-2012 12:16:23,-2.01,    ,,    ,,40480.0000,Good,27.0000,Good,2.1100,Good,7.1400,Good,25.9300,Good,    ,,20.0500,Good,    ,,    ,,    ,
23-04-2012 12:16:55,-2.31,    ,,    ,,40500.0000,Good,26.7000,Good,2.0800,Good,7.1300,Good,25.9400,Good,    ,,20.0600,Good,    ,,    ,,    ,
30-04-2012 11:57:48,-0.20,    ,,    ,,34820.0000,Good,162.7000,Good,12.8900,Good,7.9000,Good,21.9500,Good,    ,,20.4400,Good,    ,,    ,,    ,
30-04-2012 11:58:00,0.00,-2.5000,Good,25.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,225.0000,Good,1.0200,Good
30-04-2012 11:59:06,-0.52,    ,,    ,,34740.0000,Good,164.6000,Good,13.0400,Good,7.9400,Good,21.8900,Good,    ,,20.4600,Good,    ,,    ,,    ,
30-04-2012 11:59:37,-1.02,    ,,    ,,37760.0000,Good,130.9000,Good,10.3900,Good,7.7200,Good,24.0100,Good,    ,,19.6700,Good,    ,,    ,,    ,
30-04-2012 12:00:17,-1.50,    ,,    ,,38450.0000,Good,94.5000,Good,7.4900,Good,7.5400,Good,24.5000,Good,    ,,19.6200,Good,    ,,    ,,    ,
30-04-2012 12:01:03,-2.00,    ,,    ,,42850.0000,Good,41.7000,Good,3.2500,Good,7.3300,Good,27.6200,Good,    ,,19.5700,Good,    ,,    ,,    ,
30-04-2012 12:02:00,-2.35,    ,,    ,,43420.0000,Good,20.4000,Good,1.5900,Good,7.1900,Good,28.0300,Good,    ,,19.5400,Good,    ,,    ,,    ,
07-05-2012 11:20:38,-0.23,    ,,    ,,37750.0000,Good,105.3000,Good,8.3700,Good,7.3800,Good,24.0100,Good,    ,,19.6400,Good,    ,,    ,,    ,
07-05-2012 11:21:00,0.00,-3.1000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,225.0000,Good,2.0400,Good
07-05-2012 11:21:08,-0.55,    ,,    ,,40820.0000,Good,106.0000,Good,8.2700,Good,7.3300,Good,26.1700,Good,    ,,19.9200,Good,    ,,    ,,    ,
07-05-2012 11:21:40,-1.06,    ,,    ,,41260.0000,Good,104.9000,Good,8.1700,Good,7.3100,Good,26.4900,Good,    ,,19.9400,Good,    ,,    ,,    ,
07-05-2012 11:22:00,-1.52,    ,,    ,,41380.0000,Good,100.1000,Good,7.7900,Good,7.2800,Good,26.5700,Good,    ,,19.9300,Good,    ,,    ,,    ,
07-05-2012 11:22:31,-2.03,    ,,    ,,41420.0000,Good,95.9000,Good,7.4600,Good,7.2600,Good,26.6000,Good,    ,,19.9200,Good,    ,,    ,,    ,
07-05-2012 11:22:48,-2.53,    ,,    ,,41430.0000,Good,95.2000,Good,7.4100,Good,7.2500,Good,26.6100,Good,    ,,19.9200,Good,    ,,    ,,    ,
07-05-2012 11:23:15,-2.90,    ,,    ,,41440.0000,Good,94.2000,Good,7.3300,Good,7.2400,Good,26.6100,Good,    ,,19.9200,Good,    ,,    ,,    ,
14-05-2012 11:09:00,0.00,-2.5000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,    ,,0.0000,Good
14-05-2012 11:09:01,-0.25,    ,,    ,,34720.0000,Good,142.0000,Good,11.8100,Good,7.8400,Good,21.8900,Good,    ,,17.9100,Good,    ,,    ,,    ,
14-05-2012 11:09:41,-0.54,    ,,    ,,35620.0000,Good,135.5000,Good,11.2500,Good,7.7600,Good,22.5200,Good,    ,,17.8100,Good,    ,,    ,,    ,
14-05-2012 11:10:20,-1.07,    ,,    ,,36410.0000,Good,134.9000,Good,11.1900,Good,7.7300,Good,23.0700,Good,    ,,17.6900,Good,    ,,    ,,    ,
14-05-2012 11:11:02,-1.53,    ,,    ,,39820.0000,Good,50.9000,Good,4.0600,Good,7.2400,Good,25.4700,Good,    ,,18.8900,Good,    ,,    ,,    ,
14-05-2012 11:11:33,-2.08,    ,,    ,,40870.0000,Good,18.5000,Good,1.4700,Good,7.1100,Good,26.2100,Good,    ,,19.0800,Good,    ,,    ,,    ,
14-05-2012 11:12:10,-2.33,    ,,    ,,40910.0000,Good,9.7000,Good,0.7700,Good,7.0600,Good,26.2400,Good,    ,,19.0800,Good,    ,,    ,,    ,
21-05-2012 11:32:18,-0.20,    ,,    ,,41800.0000,Good,125.5000,Good,9.8600,Good,7.4200,Good,26.8700,Good,    ,,19.3400,Good,7.1000,Good,    ,,    ,
21-05-2012 11:33:12,-0.50,    ,,    ,,41880.0000,Good,128.9000,Good,10.1300,Good,7.4300,Good,26.9300,Good,    ,,19.2900,Good,8.1000,Good,    ,,    ,
21-05-2012 11:34:22,-1.06,    ,,    ,,41980.0000,Good,127.6000,Good,10.0300,Good,7.4100,Good,27.0000,Good,    ,,19.2700,Good,7.1000,Good,    ,,    ,
21-05-2012 11:35:24,-1.50,    ,,    ,,42300.0000,Good,115.2000,Good,9.0400,Good,7.3300,Good,27.2300,Good,    ,,19.2800,Good,7.3000,Good,    ,,    ,
21-05-2012 11:35:49,-1.98,    ,,    ,,42400.0000,Good,107.9000,Good,8.4600,Good,7.2600,Good,27.3000,Good,    ,,19.2900,Good,6.4000,Good,    ,,    ,
21-05-2012 11:36:42,-2.59,    ,,    ,,42410.0000,Good,105.8000,Good,8.3000,Good,7.2500,Good,27.3100,Good,    ,,19.2700,Good,6.9000,Good,    ,,    ,
21-05-2012 11:43:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,    ,,    ,
28-05-2012 11:59:07,-0.21,    ,,    ,,36950.0000,Good,115.2000,Good,9.7600,Good,7.5400,Good,23.4500,Good,    ,,16.5100,Good,3.6000,Good,    ,,    ,
28-05-2012 11:59:43,-0.49,    ,,    ,,37050.0000,Good,116.3000,Good,9.8600,Good,7.5400,Good,23.5100,Good,    ,,16.4300,Good,3.7000,Good,    ,,    ,
28-05-2012 12:00:03,-1.03,    ,,    ,,37640.0000,Good,117.0000,Good,9.9300,Good,7.5300,Good,23.9200,Good,    ,,16.2700,Good,3.9000,Good,    ,,    ,
28-05-2012 12:00:32,-1.49,    ,,    ,,40800.0000,Good,109.0000,Good,8.9800,Good,7.5000,Good,26.1600,Good,    ,,17.1000,Good,6.9000,Good,    ,,    ,
28-05-2012 12:01:09,-2.06,    ,,    ,,41440.0000,Good,91.5000,Good,7.4900,Good,7.3500,Good,26.6200,Good,    ,,17.2700,Good,6.2000,Good,    ,,    ,
28-05-2012 12:09:00,0.00,-2.6500,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,    ,,0.0000,Good
