Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,Nitrate (mg/L),QC,Ammonium (mg/L),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Filterable Reactive Phosphate (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
22-08-2016 10:33:18,-0.21,    ,,    ,,9225.0000,Good,    ,,    ,,90.3000,Good,9.4400,Good,7.7400,Good,    ,,5.1900,Good,    ,,11.9200,Good,20.0000,Good,    ,,    ,
22-08-2016 10:33:41,-0.53,    ,,    ,,9225.0000,Good,    ,,    ,,89.9000,Good,9.4100,Good,7.7400,Good,    ,,5.1900,Good,    ,,11.8700,Good,22.2000,Good,    ,,    ,
22-08-2016 10:34:03,-1.04,    ,,    ,,9229.0000,Good,    ,,    ,,90.0000,Good,9.4300,Good,7.7500,Good,    ,,5.1900,Good,    ,,11.8300,Good,23.9000,Good,    ,,    ,
22-08-2016 10:34:32,-1.51,    ,,    ,,9228.0000,Good,    ,,    ,,90.1000,Good,9.4300,Good,7.7500,Good,    ,,5.1900,Good,    ,,11.8400,Good,25.5000,Good,    ,,    ,
22-08-2016 10:35:53,-1.91,    ,,    ,,9234.0000,Good,    ,,    ,,89.8000,Good,9.4000,Good,7.7600,Good,    ,,5.2000,Good,    ,,11.8600,Good,23.7000,Good,    ,,    ,
22-08-2016 10:36:16,-2.26,    ,,    ,,9236.0000,Good,    ,,    ,,90.0000,Good,9.4200,Good,7.7600,Good,    ,,5.2000,Good,    ,,11.8400,Good,22.9000,Good,    ,,    ,
29-08-2016 09:50:54,-0.28,    ,,    ,,6462.0000,Good,    ,,    ,,90.7000,Good,9.4100,Good,7.5200,Good,    ,,3.5500,Good,    ,,12.6800,Good,22.6000,Good,    ,,    ,
29-08-2016 09:51:00,0.00,-3.1000,Good,40.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,225.0000,Good,1.0200,Good
29-08-2016 09:51:11,-0.56,    ,,    ,,6461.0000,Good,    ,,    ,,88.5000,Good,9.1900,Good,7.4800,Good,    ,,3.5500,Good,    ,,12.6600,Good,23.2000,Good,    ,,    ,
29-08-2016 09:51:22,-1.04,    ,,    ,,6459.0000,Good,    ,,    ,,87.9000,Good,9.1200,Good,7.4700,Good,    ,,3.5500,Good,    ,,12.6800,Good,22.8000,Good,    ,,    ,
29-08-2016 09:51:45,-1.56,    ,,    ,,6459.0000,Good,    ,,    ,,87.2000,Good,9.0600,Good,7.4600,Good,    ,,3.5500,Good,    ,,12.6400,Good,23.2000,Good,    ,,    ,
29-08-2016 09:51:54,-2.04,    ,,    ,,6459.0000,Good,    ,,    ,,87.0000,Good,9.0400,Good,7.4600,Good,    ,,3.5500,Good,    ,,12.6300,Good,23.5000,Good,    ,,    ,
29-08-2016 09:52:07,-2.52,    ,,    ,,6457.0000,Good,    ,,    ,,86.9000,Good,9.0300,Good,7.4600,Good,    ,,3.5500,Good,    ,,12.6200,Good,23.6000,Good,    ,,    ,
29-08-2016 09:52:12,-2.65,    ,,    ,,6457.0000,Good,    ,,    ,,86.9000,Good,9.0300,Good,7.4600,Good,    ,,3.5500,Good,    ,,12.6200,Good,23.9000,Good,    ,,    ,
29-08-2016 09:52:44,-2.94,    ,,    ,,6460.0000,Good,    ,,    ,,87.1000,Good,9.0500,Good,7.4700,Good,    ,,3.5500,Good,    ,,12.6200,Good,25.0000,Good,    ,,    ,
05-09-2016 09:54:44,-0.20,    ,,    ,,9540.0000,Good,    ,,    ,,89.5000,Good,9.0400,Good,7.7400,Good,    ,,5.3900,Good,    ,,13.4200,Good,12.4000,Good,    ,,    ,
05-09-2016 09:55:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,225.0000,Good,0.5100,Good
05-09-2016 09:55:02,-0.54,    ,,    ,,9539.0000,Good,    ,,    ,,87.8000,Good,8.8700,Good,7.7300,Good,    ,,5.3800,Good,    ,,13.4000,Good,12.2000,Good,    ,,    ,
05-09-2016 09:55:24,-1.01,    ,,    ,,9538.0000,Good,    ,,    ,,87.1000,Good,8.8000,Good,7.7300,Good,    ,,5.3800,Good,    ,,13.3800,Good,11.9000,Good,    ,,    ,
05-09-2016 09:55:41,-1.51,    ,,    ,,9540.0000,Good,    ,,    ,,86.9000,Good,8.7900,Good,7.7300,Good,    ,,5.3900,Good,    ,,13.3200,Good,12.3000,Good,    ,,    ,
05-09-2016 09:56:08,-2.02,    ,,    ,,9540.0000,Good,    ,,    ,,86.8000,Good,8.7800,Good,7.7400,Good,    ,,5.3900,Good,    ,,13.3300,Good,12.2000,Good,    ,,    ,
05-09-2016 09:56:19,-2.30,    ,,    ,,9541.0000,Good,    ,,    ,,86.8000,Good,8.7900,Good,7.7400,Good,    ,,5.3900,Good,    ,,13.3300,Good,12.0000,Good,    ,,    ,
05-09-2016 09:56:29,-2.51,    ,,    ,,9541.0000,Good,    ,,    ,,86.8000,Good,8.7800,Good,7.7400,Good,    ,,5.3900,Good,    ,,13.3200,Good,12.7000,Good,    ,,    ,
12-09-2016 10:30:24,-0.21,    ,,    ,,10390.0000,Good,    ,,    ,,84.6000,Good,8.4500,Good,7.7800,Good,    ,,5.9000,Good,    ,,13.8200,Good,9.2000,Good,    ,,    ,
12-09-2016 10:31:00,0.00,-2.6000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,90.0000,Good,5.1000,Good
12-09-2016 10:31:46,-0.51,    ,,    ,,10390.0000,Good,    ,,    ,,84.4000,Good,8.4200,Good,7.7900,Good,    ,,5.9000,Good,    ,,13.8200,Good,8.5000,Good,    ,,    ,
12-09-2016 10:32:31,-1.00,    ,,    ,,10390.0000,Good,    ,,    ,,84.2000,Good,8.4000,Good,7.8100,Good,    ,,5.9000,Good,    ,,13.8000,Good,9.1000,Good,    ,,    ,
12-09-2016 10:33:21,-1.53,    ,,    ,,10390.0000,Good,    ,,    ,,84.1000,Good,8.3900,Good,7.8100,Good,    ,,5.9000,Good,    ,,13.8100,Good,8.9000,Good,    ,,    ,
12-09-2016 10:35:03,-2.04,    ,,    ,,10390.0000,Good,    ,,    ,,83.8000,Good,8.3700,Good,7.8200,Good,    ,,5.9000,Good,    ,,13.7900,Good,9.4000,Good,    ,,    ,
12-09-2016 10:36:57,-2.11,    ,,    ,,10390.0000,Good,    ,,    ,,83.9000,Good,8.3800,Good,7.8300,Good,    ,,5.9000,Good,    ,,13.7800,Good,9.6000,Good,    ,,    ,
12-09-2016 10:37:27,-2.43,    ,,    ,,10390.0000,Good,    ,,    ,,84.0000,Good,8.3900,Good,7.8300,Good,    ,,5.9000,Good,    ,,13.7900,Good,10.0000,Good,    ,,    ,
19-09-2016 10:12:49,-0.21,    ,,    ,,11280.0000,Good,    ,,    ,,89.7000,Good,9.0100,Good,7.8400,Good,    ,,6.4400,Good,    ,,13.3500,Good,9.1000,Good,    ,,    ,
19-09-2016 10:13:05,-0.51,    ,,    ,,11260.0000,Good,    ,,    ,,89.9000,Good,9.0300,Good,7.8300,Good,    ,,6.4400,Good,    ,,13.3900,Good,9.3000,Good,    ,,    ,
19-09-2016 10:13:29,-1.02,    ,,    ,,11270.0000,Good,    ,,    ,,90.1000,Good,9.0600,Good,7.8300,Good,    ,,6.4400,Good,    ,,13.3300,Good,9.2000,Good,    ,,    ,
19-09-2016 10:13:47,-1.54,    ,,    ,,11270.0000,Good,    ,,    ,,89.6000,Good,9.0100,Good,7.8300,Good,    ,,6.4400,Good,    ,,13.3100,Good,8.9000,Good,    ,,    ,
19-09-2016 10:13:58,-2.03,    ,,    ,,11270.0000,Good,    ,,    ,,89.5000,Good,9.0000,Good,7.8300,Good,    ,,6.4400,Good,    ,,13.3000,Good,9.2000,Good,    ,,    ,
19-09-2016 10:14:40,-2.22,    ,,    ,,11270.0000,Good,    ,,    ,,89.0000,Good,8.9600,Good,7.8400,Good,    ,,6.4400,Good,    ,,13.2500,Good,10.8000,Good,    ,,    ,
19-09-2016 10:14:51,-2.54,    ,,    ,,11270.0000,Good,    ,,    ,,89.2000,Good,8.9800,Good,7.8400,Good,    ,,6.4400,Good,    ,,13.2500,Good,9.7000,Good,    ,,    ,
27-09-2016 10:20:00,0.00,-3.0000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,225.0000,Good,1.5300,Good
27-09-2016 10:20:07,-0.21,    ,,    ,,9514.0000,Good,    ,,    ,,93.1000,Good,9.2900,Good,7.8300,Good,    ,,5.3700,Good,    ,,13.9900,Good,6.5000,Good,    ,,    ,
27-09-2016 10:20:57,-0.51,    ,,    ,,9513.0000,Good,    ,,    ,,89.2000,Good,8.9100,Good,7.7900,Good,    ,,5.3700,Good,    ,,13.9000,Good,6.7000,Good,    ,,    ,
27-09-2016 10:21:30,-1.01,    ,,    ,,9513.0000,Good,    ,,    ,,88.7000,Good,8.8700,Good,7.7900,Good,    ,,5.3700,Good,    ,,13.8500,Good,6.9000,Good,    ,,    ,
27-09-2016 10:22:09,-1.50,    ,,    ,,9515.0000,Good,    ,,    ,,87.8000,Good,8.8100,Good,7.7900,Good,    ,,5.3700,Good,    ,,13.6900,Good,7.1000,Good,    ,,    ,
27-09-2016 10:22:52,-2.01,    ,,    ,,9517.0000,Good,    ,,    ,,87.3000,Good,8.7900,Good,7.8000,Good,    ,,5.3700,Good,    ,,13.5500,Good,7.5000,Good,    ,,    ,
27-09-2016 10:24:40,-2.51,    ,,    ,,9518.0000,Good,    ,,    ,,86.8000,Good,8.7500,Good,7.8000,Good,    ,,5.3700,Good,    ,,13.5100,Good,8.6000,Good,    ,,    ,
27-09-2016 10:25:02,-2.71,    ,,    ,,9518.0000,Good,    ,,    ,,86.5000,Good,8.7100,Good,7.8000,Good,    ,,5.3700,Good,    ,,13.5000,Good,7.9000,Good,    ,,    ,
03-10-2016 10:24:00,0.00,-2.5000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,315.0000,Good,1.0200,Good
03-10-2016 10:24:11,-0.21,    ,,    ,,9298.0000,Good,    ,,    ,,89.0000,Good,8.8600,Good,7.7400,Good,    ,,5.2400,Good,    ,,14.1200,Good,5.9000,Good,    ,,    ,
03-10-2016 10:24:33,-0.52,    ,,    ,,9309.0000,Good,    ,,    ,,88.3000,Good,8.8300,Good,7.7400,Good,    ,,5.2500,Good,    ,,13.9400,Good,6.6000,Good,    ,,    ,
03-10-2016 10:24:53,-1.02,    ,,    ,,9317.0000,Good,    ,,    ,,88.3000,Good,8.8500,Good,7.7400,Good,    ,,5.2500,Good,    ,,13.8100,Good,6.6000,Good,    ,,    ,
03-10-2016 10:25:13,-1.52,    ,,    ,,9322.0000,Good,    ,,    ,,88.1000,Good,8.8600,Good,7.7500,Good,    ,,5.2500,Good,    ,,13.6500,Good,7.3000,Good,    ,,    ,
03-10-2016 10:26:19,-2.02,    ,,    ,,9328.0000,Good,    ,,    ,,87.7000,Good,8.8300,Good,7.7400,Good,    ,,5.2600,Good,    ,,13.5800,Good,9.4000,Good,    ,,    ,
03-10-2016 10:26:39,-2.34,    ,,    ,,9332.0000,Good,    ,,    ,,87.6000,Good,8.8200,Good,7.7400,Good,    ,,5.2600,Good,    ,,13.5800,Good,8.8000,Good,    ,,    ,
10-10-2016 09:55:48,-0.20,    ,,    ,,7099.0000,Good,    ,,    ,,84.1000,Good,7.9700,Good,7.6200,Good,    ,,3.9200,Good,    ,,16.8000,Good,9.6000,Good,    ,,    ,
10-10-2016 09:56:00,0.00,-2.4000,Good,2.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,135.0000,Good,0.5100,Good
10-10-2016 09:56:17,-0.51,    ,,    ,,7096.0000,Good,    ,,    ,,81.9000,Good,7.8600,Good,7.6100,Good,    ,,3.9200,Good,    ,,16.2200,Good,11.5000,Good,    ,,    ,
10-10-2016 09:56:46,-1.05,    ,,    ,,7098.0000,Good,    ,,    ,,81.6000,Good,7.8400,Good,7.6100,Good,    ,,3.9200,Good,    ,,16.1400,Good,12.5000,Good,    ,,    ,
10-10-2016 09:57:41,-1.51,    ,,    ,,7097.0000,Good,    ,,    ,,81.6000,Good,7.8500,Good,7.6200,Good,    ,,3.9200,Good,    ,,16.0900,Good,12.8000,Good,    ,,    ,
10-10-2016 09:58:33,-1.91,    ,,    ,,7099.0000,Good,    ,,    ,,81.2000,Good,7.8200,Good,7.6300,Good,    ,,3.9200,Good,    ,,16.0800,Good,13.7000,Good,    ,,    ,
10-10-2016 09:59:00,-2.20,    ,,    ,,7099.0000,Good,    ,,    ,,81.2000,Good,7.8200,Good,7.6300,Good,    ,,3.9200,Good,    ,,16.0600,Good,12.7000,Good,    ,,    ,
17-10-2016 10:22:00,0.00,-2.7000,Good,70.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,180.0000,Good,1.0200,Good
17-10-2016 10:22:01,-0.21,    ,,    ,,9469.0000,Good,    ,,    ,,82.0000,Good,7.5100,Good,7.5300,Good,    ,,5.3400,Good,    ,,18.0700,Good,7.5000,Good,    ,,    ,
17-10-2016 10:22:21,-0.51,    ,,    ,,9500.0000,Good,    ,,    ,,79.8000,Good,7.3200,Good,7.5500,Good,    ,,5.3600,Good,    ,,17.9500,Good,12.5000,Good,    ,,    ,
17-10-2016 10:22:53,-1.01,    ,,    ,,9523.0000,Good,    ,,    ,,79.1000,Good,7.2700,Good,7.5800,Good,    ,,5.3700,Good,    ,,17.8300,Good,12.8000,Good,    ,,    ,
17-10-2016 10:23:16,-1.51,    ,,    ,,9522.0000,Good,    ,,    ,,78.6000,Good,7.2500,Good,7.5900,Good,    ,,5.3700,Good,    ,,17.6700,Good,14.8000,Good,    ,,    ,
17-10-2016 10:23:39,-2.02,    ,,    ,,9534.0000,Good,    ,,    ,,78.4000,Good,7.2300,Good,7.6000,Good,    ,,5.3800,Good,    ,,17.6800,Good,14.8000,Good,    ,,    ,
17-10-2016 10:25:02,-2.50,    ,,    ,,9545.0000,Good,    ,,    ,,77.9000,Good,7.1900,Good,7.6100,Good,    ,,5.3900,Good,    ,,17.6300,Good,17.3000,Good,    ,,    ,
24-10-2016 10:09:23,-0.23,    ,,    ,,9612.0000,Good,    ,,    ,,82.5000,Good,7.3000,Good,7.6400,Good,    ,,5.4200,Good,    ,,19.7500,Good,6.3000,Good,    ,,    ,
24-10-2016 10:09:57,-0.51,    ,,    ,,9591.0000,Good,    ,,    ,,69.3000,Good,6.1700,Good,7.5200,Good,    ,,5.4100,Good,    ,,19.4300,Good,7.5000,Good,    ,,    ,
24-10-2016 10:10:00,0.00,-2.0000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,225.0000,Good,1.5300,Good
24-10-2016 10:10:20,-1.01,    ,,    ,,9590.0000,Good,    ,,    ,,68.5000,Good,6.0600,Good,7.4900,Good,    ,,5.4100,Good,    ,,19.7900,Good,7.6000,Good,    ,,    ,
24-10-2016 10:11:23,-1.51,    ,,    ,,9592.0000,Good,    ,,    ,,65.2000,Good,5.8800,Good,7.4700,Good,    ,,5.4100,Good,    ,,18.7500,Good,9.1000,Good,    ,,    ,
24-10-2016 10:11:53,-1.83,    ,,    ,,9586.0000,Good,    ,,    ,,64.0000,Good,5.7800,Good,7.4600,Good,    ,,5.4100,Good,    ,,18.7000,Good,9.2000,Good,    ,,    ,
31-10-2016 09:54:55,-0.23,    ,,    ,,9910.0000,Good,    ,,    ,,76.7000,Good,6.8200,Good,7.6100,Good,    ,,5.6000,Good,    ,,19.4800,Good,19.4000,Good,    ,,    ,
31-10-2016 09:55:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,45.0000,Good,0.5100,Good
31-10-2016 09:55:21,-0.51,    ,,    ,,9901.0000,Good,    ,,    ,,75.4000,Good,6.7300,Good,7.6000,Good,    ,,5.6000,Good,    ,,19.3000,Good,20.8000,Good,    ,,    ,
31-10-2016 09:55:47,-1.02,    ,,    ,,9910.0000,Good,    ,,    ,,73.5000,Good,6.5600,Good,7.5800,Good,    ,,5.6000,Good,    ,,19.2600,Good,19.7000,Good,    ,,    ,
31-10-2016 09:56:45,-1.50,    ,,    ,,9904.0000,Good,    ,,    ,,68.8000,Good,6.1600,Good,7.5500,Good,    ,,5.6000,Good,    ,,19.1300,Good,20.7000,Good,    ,,    ,
31-10-2016 09:57:07,-2.02,    ,,    ,,9907.0000,Good,    ,,    ,,68.6000,Good,6.1400,Good,7.5400,Good,    ,,5.6000,Good,    ,,19.1100,Good,19.0000,Good,    ,,    ,
31-10-2016 09:58:02,-2.20,    ,,    ,,9927.0000,Good,    ,,    ,,66.2000,Good,5.9400,Good,7.5300,Good,    ,,5.6100,Good,    ,,19.0600,Good,20.9000,Good,    ,,    ,
31-10-2016 09:58:30,-2.50,    ,,    ,,9947.0000,Good,    ,,    ,,65.7000,Good,5.8900,Good,7.5300,Good,    ,,5.6300,Good,    ,,19.0600,Good,19.1000,Good,    ,,    ,
07-11-2016 09:46:41,-0.23,    ,,    ,,9938.0000,Good,    ,,    ,,63.0000,Good,5.1800,Good,7.4400,Good,    ,,5.6000,Good,    ,,23.4900,Good,45.2000,Good,    ,,    ,
07-11-2016 09:47:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,135.0000,Good,0.5100,Good
07-11-2016 09:47:08,-0.52,    ,,    ,,9941.0000,Good,    ,,    ,,61.5000,Good,5.0600,Good,7.4200,Good,    ,,5.6000,Good,    ,,23.4800,Good,43.0000,Good,    ,,    ,
07-11-2016 09:47:40,-1.00,    ,,    ,,9934.0000,Good,    ,,    ,,59.8000,Good,4.9400,Good,7.4200,Good,    ,,5.6000,Good,    ,,23.2100,Good,45.3000,Good,    ,,    ,
07-11-2016 09:48:00,-1.52,    ,,    ,,9934.0000,Good,    ,,    ,,58.4000,Good,4.8600,Good,7.4100,Good,    ,,5.6000,Good,    ,,22.9700,Good,47.4000,Good,    ,,    ,
07-11-2016 09:48:39,-1.92,    ,,    ,,9934.0000,Good,    ,,    ,,57.8000,Good,4.8100,Good,7.4000,Good,    ,,5.6000,Good,    ,,22.9100,Good,57.5000,Good,    ,,    ,
07-11-2016 09:49:03,-2.21,    ,,    ,,9938.0000,Good,    ,,    ,,57.7000,Good,4.8100,Good,7.4000,Good,    ,,5.6000,Good,    ,,22.9000,Good,49.0000,Good,    ,,    ,
14-11-2016 10:05:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,45.0000,Good,1.5300,Good
14-11-2016 10:05:08,-0.21,    ,,    ,,10320.0000,Good,    ,,    ,,65.5000,Good,5.4900,Good,7.4700,Good,    ,,5.8400,Good,    ,,22.4100,Good,11.1000,Good,    ,,    ,
14-11-2016 10:05:56,-0.53,    ,,    ,,10320.0000,Good,    ,,    ,,56.0000,Good,4.6800,Good,7.4000,Good,    ,,5.8300,Good,    ,,22.6200,Good,11.4000,Good,    ,,    ,
14-11-2016 10:06:34,-1.04,    ,,    ,,10310.0000,Good,    ,,    ,,53.7000,Good,4.5300,Good,7.3800,Good,    ,,5.8400,Good,    ,,22.0400,Good,11.1000,Good,    ,,    ,
14-11-2016 10:07:03,-1.52,    ,,    ,,10290.0000,Good,    ,,    ,,52.1000,Good,4.4200,Good,7.3600,Good,    ,,5.8300,Good,    ,,21.8000,Good,11.5000,Good,    ,,    ,
14-11-2016 10:08:41,-1.92,    ,,    ,,10300.0000,Good,    ,,    ,,50.2000,Good,4.2800,Good,7.3400,Good,    ,,5.8300,Good,    ,,21.6000,Good,13.7000,Good,    ,,    ,
14-11-2016 10:09:10,-2.22,    ,,    ,,10340.0000,Good,    ,,    ,,49.7000,Good,4.2300,Good,7.3300,Good,    ,,5.8500,Good,    ,,21.6100,Good,14.2000,Good,    ,,    ,
21-11-2016 09:38:51,-0.20,    ,,    ,,10550.0000,Good,    ,,    ,,63.2000,Good,5.2300,Good,7.5300,Good,    ,,5.9800,Good,    ,,23.1100,Good,9.4000,Good,    ,,    ,
21-11-2016 09:39:00,0.00,-2.5000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,315.0000,Good,0.5100,Good
21-11-2016 09:39:18,-0.52,    ,,    ,,10560.0000,Good,    ,,    ,,51.7000,Good,4.3000,Good,7.4700,Good,    ,,5.9800,Good,    ,,22.8000,Good,9.2000,Good,    ,,    ,
21-11-2016 09:39:44,-1.03,    ,,    ,,10570.0000,Good,    ,,    ,,49.5000,Good,4.1200,Good,7.4500,Good,    ,,5.9800,Good,    ,,22.8400,Good,9.0000,Good,    ,,    ,
21-11-2016 09:40:05,-1.51,    ,,    ,,10560.0000,Good,    ,,    ,,48.0000,Good,4.0200,Good,7.4300,Good,    ,,5.9800,Good,    ,,22.4700,Good,10.7000,Good,    ,,    ,
21-11-2016 09:41:02,-2.02,    ,,    ,,10560.0000,Good,    ,,    ,,47.0000,Good,3.9400,Good,7.4100,Good,    ,,5.9800,Good,    ,,22.4300,Good,11.2000,Good,    ,,    ,
21-11-2016 09:41:22,-2.32,    ,,    ,,10560.0000,Good,    ,,    ,,46.8000,Good,3.9200,Good,7.4100,Good,    ,,5.9800,Good,    ,,22.4200,Good,11.4000,Good,    ,,    ,
28-11-2016 09:48:43,-0.20,    ,,    ,,11490.0000,Good,    ,,    ,,70.0000,Good,5.3800,Good,7.4300,Good,    ,,6.5200,Good,    ,,26.9700,Good,8.5000,Good,    ,,    ,
28-11-2016 09:49:00,0.00,-2.2000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,225.0000,Good,0.5100,Good
28-11-2016 09:49:01,-0.51,    ,,    ,,11460.0000,Good,    ,,    ,,68.5000,Good,5.3100,Good,7.4300,Good,    ,,6.5100,Good,    ,,26.5000,Good,8.7000,Good,    ,,    ,
28-11-2016 09:49:24,-1.01,    ,,    ,,11440.0000,Good,    ,,    ,,66.5000,Good,5.2000,Good,7.4200,Good,    ,,6.5000,Good,    ,,26.0600,Good,8.8000,Good,    ,,    ,
28-11-2016 09:49:39,-1.51,    ,,    ,,11460.0000,Good,    ,,    ,,63.3000,Good,4.9700,Good,7.4100,Good,    ,,6.5100,Good,    ,,25.8000,Good,9.5000,Good,    ,,    ,
28-11-2016 09:50:26,-1.71,    ,,    ,,11460.0000,Good,    ,,    ,,56.5000,Good,4.4400,Good,7.3600,Good,    ,,6.5100,Good,    ,,25.7100,Good,17.9000,Good,    ,,    ,
28-11-2016 09:50:44,-2.05,    ,,    ,,11460.0000,Good,    ,,    ,,56.3000,Good,4.4300,Good,7.3600,Good,    ,,6.5100,Good,    ,,25.6900,Good,14.1000,Good,    ,,    ,
05-12-2016 10:15:09,-0.21,    ,,    ,,10920.0000,Good,    ,,    ,,65.3000,Good,5.1100,Good,7.3200,Good,    ,,6.1800,Good,    ,,26.0700,Good,10.1000,Good,    ,,    ,
05-12-2016 10:16:00,0.00,-2.2000,Good,5.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,    ,
05-12-2016 10:16:02,-0.53,    ,,    ,,10930.0000,Good,    ,,    ,,64.1000,Good,5.0200,Good,7.3500,Good,    ,,6.1800,Good,    ,,26.0300,Good,10.5000,Good,    ,,    ,
05-12-2016 10:16:30,-1.03,    ,,    ,,10920.0000,Good,    ,,    ,,63.0000,Good,4.9500,Good,7.3500,Good,    ,,6.1800,Good,    ,,25.7900,Good,11.6000,Good,    ,,    ,
05-12-2016 10:17:39,-1.52,    ,,    ,,10850.0000,Good,    ,,    ,,57.8000,Good,4.5900,Good,7.3200,Good,    ,,6.1400,Good,    ,,25.3000,Good,16.3000,Good,    ,,    ,
05-12-2016 10:18:13,-1.73,    ,,    ,,10840.0000,Good,    ,,    ,,59.3000,Good,4.7100,Good,7.3300,Good,    ,,6.1400,Good,    ,,25.3500,Good,12.2000,Good,    ,,    ,
05-12-2016 10:18:32,-2.21,    ,,    ,,10850.0000,Good,    ,,    ,,58.0000,Good,4.6200,Good,7.3300,Good,    ,,6.1400,Good,    ,,25.1900,Good,14.7000,Good,    ,,    ,
12-12-2016 09:59:00,0.00,-2.8000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
12-12-2016 09:59:09,-0.20,    ,,    ,,11849.0000,Good,    ,,    ,,97.2000,Good,7.5600,Good,7.3700,Good,    ,,6.7500,Good,    ,,26.2820,Good,10.2300,Good,    ,,    ,
12-12-2016 09:59:35,-0.50,    ,,    ,,11988.0000,Good,    ,,    ,,102.4000,Good,7.9500,Good,7.3000,Good,    ,,6.8300,Good,    ,,26.3180,Good,10.8200,Good,    ,,    ,
12-12-2016 09:59:51,-1.00,    ,,    ,,12087.0000,Good,    ,,    ,,108.8000,Good,8.4400,Good,7.2900,Good,    ,,6.8900,Good,    ,,26.3320,Good,11.8400,Good,    ,,    ,
12-12-2016 10:00:10,-1.50,    ,,    ,,12402.0000,Good,    ,,    ,,118.3000,Good,9.1600,Good,7.2700,Good,    ,,7.0900,Good,    ,,26.3930,Good,13.6600,Good,    ,,    ,
12-12-2016 10:00:38,-2.00,    ,,    ,,12516.0000,Good,    ,,    ,,127.8000,Good,9.8900,Good,7.2600,Good,    ,,7.1600,Good,    ,,26.4180,Good,14.4400,Good,    ,,    ,
12-12-2016 10:00:56,-2.30,    ,,    ,,12539.0000,Good,    ,,    ,,130.2000,Good,10.0700,Good,7.2500,Good,    ,,7.1700,Good,    ,,26.4210,Good,20.1800,Good,    ,,    ,
12-12-2016 10:01:03,-2.60,    ,,    ,,12546.0000,Good,    ,,    ,,131.5000,Good,10.1700,Good,7.2500,Good,    ,,7.1700,Good,    ,,26.4200,Good,26.1000,Good,    ,,    ,
19-12-2016 10:14:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,135.0000,Good,1.0200,Good
19-12-2016 10:14:22,-0.22,    ,,    ,,11960.0000,Good,    ,,    ,,67.6000,Good,5.1900,Good,7.3600,Good,    ,,6.8100,Good,    ,,26.9500,Good,9.5000,Good,    ,,    ,
19-12-2016 10:14:36,-0.53,    ,,    ,,11900.0000,Good,    ,,    ,,66.2000,Good,5.1200,Good,7.3500,Good,    ,,6.7700,Good,    ,,26.5500,Good,10.1000,Good,    ,,    ,
19-12-2016 10:15:00,-1.03,    ,,    ,,11930.0000,Good,    ,,    ,,65.4000,Good,5.0400,Good,7.3400,Good,    ,,6.7900,Good,    ,,26.6700,Good,10.4000,Good,    ,,    ,
19-12-2016 10:15:08,-1.51,    ,,    ,,11920.0000,Good,    ,,    ,,64.9000,Good,5.0200,Good,7.3400,Good,    ,,6.7800,Good,    ,,26.4800,Good,10.7000,Good,    ,,    ,
19-12-2016 10:15:53,-1.92,    ,,    ,,12050.0000,Good,    ,,    ,,65.6000,Good,5.1100,Good,7.2900,Good,    ,,6.8700,Good,    ,,26.1100,Good,18.8000,Good,    ,,    ,
