Date,Depth,Bottom Depth (m),QC,Chlorophyll-a (\mug/L),QC,Chlorophyll-c (\mug/L),QC,Chlorophyll sample volume ((mL)),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Phaeophytin a (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
21-09-2015 09:02:07,-1.60,    ,,    ,,    ,,    ,,    ,,14192.5000,Good,73.0000,Good,6.8700,Good,7.3400,Good,    ,,8.2600,Good,    ,,15.8870,Good,10.1500,Good,    ,,    ,
29-09-2015 09:41:47,-0.26,    ,,    ,,    ,,    ,,    ,,14649.6000,Good,87.1000,Good,7.5700,Good,7.5100,Good,    ,,8.5400,Good,    ,,19.7350,Good,9.6600,Good,    ,,    ,
29-09-2015 09:42:00,0.00,-1.6000,Good,    ,,    ,,    ,,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.6000,Good,    ,,    ,,    ,,0.0000,Good
29-09-2015 09:42:49,-0.51,    ,,    ,,    ,,    ,,    ,,14647.5000,Good,86.0000,Good,7.5000,Good,7.4800,Good,    ,,8.5400,Good,    ,,19.5450,Good,10.0100,Good,    ,,    ,
29-09-2015 09:43:11,-1.03,    ,,    ,,    ,,    ,,    ,,14656.5000,Good,83.3000,Good,7.2800,Good,7.4600,Good,    ,,8.5400,Good,    ,,19.4480,Good,10.5600,Good,    ,,    ,
29-09-2015 09:44:07,-1.23,    ,,    ,,    ,,    ,,    ,,14657.4000,Good,82.7000,Good,7.2300,Good,7.4500,Good,    ,,8.5400,Good,    ,,19.4620,Good,10.8700,Good,    ,,    ,
29-09-2015 09:44:30,-1.39,    ,,    ,,    ,,    ,,    ,,14655.7000,Good,82.6000,Good,7.2200,Good,7.4500,Good,    ,,8.5400,Good,    ,,19.4450,Good,10.9200,Good,    ,,    ,
05-10-2015 09:24:42,-0.20,    ,,    ,,    ,,    ,,    ,,14598.1000,Good,39.3000,Good,3.2900,Good,7.0900,Good,    ,,8.4900,Good,    ,,21.6330,Good,5.2700,Good,    ,,    ,
05-10-2015 09:25:00,0.00,-1.9000,Good,    ,,    ,,    ,,40.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,225.0000,Good,2.0400,Good
05-10-2015 09:25:12,-0.51,    ,,    ,,    ,,    ,,    ,,14593.1000,Good,39.5000,Good,3.3100,Good,7.1100,Good,    ,,8.4900,Good,    ,,21.5840,Good,5.2400,Good,    ,,    ,
05-10-2015 09:26:05,-1.01,    ,,    ,,    ,,    ,,    ,,14594.2000,Good,39.5000,Good,3.3200,Good,7.1200,Good,    ,,8.4900,Good,    ,,21.5420,Good,5.4600,Good,    ,,    ,
05-10-2015 09:26:46,-1.41,    ,,    ,,    ,,    ,,    ,,14594.2000,Good,39.3000,Good,3.3000,Good,7.1200,Good,    ,,8.4900,Good,    ,,21.5160,Good,5.5600,Good,    ,,    ,
05-10-2015 09:27:08,-1.69,    ,,    ,,    ,,    ,,    ,,14593.0000,Good,39.1000,Good,3.2800,Good,7.1200,Good,    ,,8.4900,Good,    ,,21.5180,Good,6.4400,Good,    ,,    ,
12-10-2015 09:06:54,-0.22,    ,,    ,,    ,,    ,,    ,,14631.4000,Good,38.3000,Good,3.1300,Good,7.1100,Good,    ,,8.5000,Good,    ,,23.0300,Good,5.9200,Good,    ,,    ,
12-10-2015 09:07:00,0.00,-1.8000,Good,    ,,    ,,    ,,5.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
12-10-2015 09:07:17,-0.51,    ,,    ,,    ,,    ,,    ,,14630.9000,Good,37.7000,Good,3.0800,Good,7.1000,Good,    ,,8.5000,Good,    ,,23.0040,Good,6.0000,Good,    ,,    ,
12-10-2015 09:07:44,-1.00,    ,,    ,,    ,,    ,,    ,,14630.1000,Good,37.6000,Good,3.0700,Good,7.1000,Good,    ,,8.5000,Good,    ,,23.0080,Good,6.5300,Good,    ,,    ,
12-10-2015 09:08:17,-1.31,    ,,    ,,    ,,    ,,    ,,14626.2000,Good,37.4000,Good,3.0500,Good,7.1000,Good,    ,,8.5000,Good,    ,,23.0140,Good,5.9900,Good,    ,,    ,
12-10-2015 09:08:39,-1.62,    ,,    ,,    ,,    ,,    ,,14627.4000,Good,37.2000,Good,3.0400,Good,7.1000,Good,    ,,8.5000,Good,    ,,22.9900,Good,6.0200,Good,    ,,    ,
19-10-2015 09:27:29,-0.20,    ,,    ,,    ,,    ,,    ,,13980.0000,Good,51.6000,Good,4.4200,Good,7.3100,Good,    ,,8.1100,Good,    ,,20.6000,Good,5.2000,Good,    ,,    ,
19-10-2015 09:28:00,0.00,-1.7000,Good,    ,,    ,,    ,,40.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,    ,,0.0000,Good
19-10-2015 09:28:09,-0.47,    ,,    ,,    ,,    ,,    ,,13980.0000,Good,50.3000,Good,4.3100,Good,7.2900,Good,    ,,8.1100,Good,    ,,20.5600,Good,5.7000,Good,    ,,    ,
19-10-2015 09:28:34,-1.02,    ,,    ,,    ,,    ,,    ,,13960.0000,Good,50.4000,Good,4.3200,Good,7.2800,Good,    ,,8.1000,Good,    ,,20.5600,Good,5.8000,Good,    ,,    ,
19-10-2015 09:29:18,-1.20,    ,,    ,,    ,,    ,,    ,,13960.0000,Good,50.1000,Good,4.3000,Good,7.2700,Good,    ,,8.1000,Good,    ,,20.5300,Good,6.0000,Good,    ,,    ,
19-10-2015 09:29:37,-1.52,    ,,    ,,    ,,    ,,    ,,13950.0000,Good,50.0000,Good,4.2900,Good,7.2700,Good,    ,,8.0900,Good,    ,,20.5100,Good,6.0000,Good,    ,,    ,
26-10-2015 09:07:00,0.00,-1.8000,Good,    ,,    ,,    ,,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,    ,
26-10-2015 09:07:30,-0.17,    ,,    ,,    ,,    ,,    ,,12630.7000,Good,50.5000,Good,4.2400,Good,7.2200,Good,    ,,7.2600,Good,    ,,21.9470,Good,3.9100,Good,    ,,    ,
26-10-2015 09:07:57,-0.52,    ,,    ,,    ,,    ,,    ,,12633.4000,Good,49.2000,Good,4.1300,Good,7.2100,Good,    ,,7.2600,Good,    ,,21.9390,Good,4.0900,Good,    ,,    ,
26-10-2015 09:08:28,-1.00,    ,,    ,,    ,,    ,,    ,,12640.9000,Good,48.2000,Good,4.0500,Good,7.2100,Good,    ,,7.2700,Good,    ,,21.8460,Good,4.6100,Good,    ,,    ,
26-10-2015 09:09:22,-1.33,    ,,    ,,    ,,    ,,    ,,12659.6000,Good,45.5000,Good,3.8400,Good,7.1900,Good,    ,,7.2800,Good,    ,,21.6400,Good,6.5900,Good,    ,,    ,
26-10-2015 09:09:44,-1.60,    ,,    ,,    ,,    ,,    ,,12655.3000,Good,45.5000,Good,3.8400,Good,7.1900,Good,    ,,7.2800,Good,    ,,21.6450,Good,6.0100,Good,    ,,    ,
02-11-2015 09:26:15,-0.20,    ,,    ,,    ,,    ,,    ,,12910.0000,Good,60.1000,Good,4.8500,Good,7.6800,Good,    ,,7.4200,Good,    ,,23.9900,Good,2.7000,Good,    ,,    ,
02-11-2015 09:27:00,0.00,-1.7000,Good,    ,,    ,,    ,,40.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,315.0000,Good,0.5100,Good
02-11-2015 09:27:01,-0.56,    ,,    ,,    ,,    ,,    ,,12960.0000,Good,52.5000,Good,4.2600,Good,7.5800,Good,    ,,7.4500,Good,    ,,23.6500,Good,3.5000,Good,    ,,    ,
02-11-2015 09:27:33,-1.01,    ,,    ,,    ,,    ,,    ,,12960.0000,Good,50.8000,Good,4.1300,Good,7.5300,Good,    ,,7.4500,Good,    ,,23.5800,Good,3.8000,Good,    ,,    ,
02-11-2015 09:28:09,-1.51,    ,,    ,,    ,,    ,,    ,,12970.0000,Good,49.9000,Good,4.0600,Good,7.4900,Good,    ,,7.4600,Good,    ,,23.5500,Good,4.1000,Good,    ,,    ,
02-11-2015 09:29:39,-1.30,    ,,    ,,    ,,    ,,    ,,12970.0000,Good,49.5000,Good,4.0300,Good,7.4300,Good,    ,,7.4600,Good,    ,,23.5400,Good,4.1000,Good,    ,,    ,
02-11-2015 09:30:13,-1.61,    ,,    ,,    ,,    ,,    ,,12970.0000,Good,49.4000,Good,4.0200,Good,7.4200,Good,    ,,7.4600,Good,    ,,23.5000,Good,4.2000,Good,    ,,    ,
09-11-2015 09:11:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,180.0000,Good,0.9180,Good
09-11-2015 09:11:14,-0.20,    ,,    ,,    ,,    ,,    ,,12140.0000,Good,51.2000,Good,4.2000,Good,7.5300,Good,    ,,6.9500,Good,    ,,23.3100,Good,3.3000,Good,    ,,    ,
09-11-2015 09:11:48,-0.52,    ,,    ,,    ,,    ,,    ,,12100.0000,Good,48.7000,Good,4.0100,Good,7.4100,Good,    ,,6.9300,Good,    ,,23.0600,Good,3.5000,Good,    ,,    ,
09-11-2015 09:12:08,-1.02,    ,,    ,,    ,,    ,,    ,,12090.0000,Good,47.6000,Good,3.9400,Good,7.3800,Good,    ,,6.9200,Good,    ,,22.8300,Good,3.9000,Good,    ,,    ,
09-11-2015 09:13:02,-1.34,    ,,    ,,    ,,    ,,    ,,12090.0000,Good,44.3000,Good,3.6700,Good,7.3300,Good,    ,,6.9200,Good,    ,,22.7300,Good,6.4000,Good,    ,,    ,
09-11-2015 09:13:25,-1.60,    ,,    ,,    ,,    ,,    ,,12110.0000,Good,44.3000,Good,3.6700,Good,7.3200,Good,    ,,6.9400,Good,    ,,22.7300,Good,5.2000,Good,    ,,    ,
16-11-2015 09:22:00,0.00,-1.6000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,    ,,0.0000,Good
16-11-2015 09:22:02,-0.23,    ,,    ,,    ,,    ,,    ,,11698.0000,Good,51.1000,Good,3.8900,Good,7.2400,Good,    ,,6.6400,Good,    ,,27.4680,Good,2.6500,Good,    ,,    ,
16-11-2015 09:22:25,-0.51,    ,,    ,,    ,,    ,,    ,,11680.1000,Good,49.2000,Good,3.7700,Good,7.2300,Good,    ,,6.6400,Good,    ,,27.1010,Good,3.6500,Good,    ,,    ,
16-11-2015 09:22:49,-1.01,    ,,    ,,    ,,    ,,    ,,11679.4000,Good,48.5000,Good,3.7200,Good,7.2400,Good,    ,,6.6400,Good,    ,,27.0380,Good,3.8600,Good,    ,,    ,
16-11-2015 09:23:23,-1.52,    ,,    ,,    ,,    ,,    ,,11691.9000,Good,47.8000,Good,3.6700,Good,7.2300,Good,    ,,6.6400,Good,    ,,27.0270,Good,4.1700,Good,    ,,    ,
16-11-2015 09:24:06,-1.14,    ,,    ,,    ,,    ,,    ,,11674.5000,Good,48.0000,Good,3.6800,Good,7.2400,Good,    ,,6.6300,Good,    ,,27.0310,Good,4.0600,Good,    ,,    ,
16-11-2015 09:24:19,-1.40,    ,,    ,,    ,,    ,,    ,,11677.8000,Good,47.9000,Good,3.6800,Good,7.2400,Good,    ,,6.6300,Good,    ,,27.0280,Good,4.0300,Good,    ,,    ,
23-11-2015 09:04:33,-0.23,    ,,    ,,    ,,    ,,    ,,11540.0000,Good,57.5000,Good,4.5500,Good,7.3300,Good,    ,,6.5600,Good,    ,,25.3600,Good,5.5000,Good,    ,,    ,
23-11-2015 09:05:00,0.00,-1.7000,Good,    ,,    ,,    ,,40.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,315.0000,Good,1.0200,Good
23-11-2015 09:05:01,-0.54,    ,,    ,,    ,,    ,,    ,,11560.0000,Good,56.8000,Good,4.4900,Good,7.3300,Good,    ,,6.5700,Good,    ,,25.3600,Good,5.5000,Good,    ,,    ,
23-11-2015 09:05:52,-1.01,    ,,    ,,    ,,    ,,    ,,11580.0000,Good,55.3000,Good,4.3800,Good,7.3300,Good,    ,,6.5900,Good,    ,,25.3000,Good,6.6000,Good,    ,,    ,
23-11-2015 09:06:17,-1.21,    ,,    ,,    ,,    ,,    ,,11600.0000,Good,55.1000,Good,4.3600,Good,7.3400,Good,    ,,6.6000,Good,    ,,25.3200,Good,5.8000,Good,    ,,    ,
23-11-2015 09:06:40,-1.51,    ,,    ,,    ,,    ,,    ,,11620.0000,Good,55.6000,Good,4.4000,Good,7.3400,Good,    ,,6.6100,Good,    ,,25.3000,Good,5.9000,Good,    ,,    ,
30-11-2015 09:41:27,-0.26,    ,,    ,,    ,,    ,,    ,,12920.0000,Good,51.9000,Good,4.0500,Good,7.3900,Good,    ,,7.4100,Good,    ,,25.8400,Good,4.9000,Good,    ,,    ,
30-11-2015 09:42:00,0.00,-1.4000,Good,    ,,    ,,    ,,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,45.0000,Good,2.2950,Good
30-11-2015 09:42:11,-0.53,    ,,    ,,    ,,    ,,    ,,12920.0000,Good,51.9000,Good,4.0500,Good,7.3700,Good,    ,,7.4100,Good,    ,,25.9100,Good,4.6000,Good,    ,,    ,
30-11-2015 09:45:09,-0.97,    ,,    ,,    ,,    ,,    ,,12920.0000,Good,51.5000,Good,4.0200,Good,7.3700,Good,    ,,7.4100,Good,    ,,25.8500,Good,5.4000,Good,    ,,    ,
30-11-2015 09:46:20,-1.22,    ,,    ,,    ,,    ,,    ,,12920.0000,Good,50.9000,Good,3.9800,Good,7.3600,Good,    ,,7.4100,Good,    ,,25.7700,Good,6.1000,Good,    ,,    ,
07-12-2015 09:08:56,-0.24,    ,,    ,,    ,,    ,,    ,,13140.0000,Good,68.2000,Good,5.5800,Good,7.6900,Good,    ,,7.5700,Good,    ,,23.1900,Good,3.6000,Good,    ,,    ,
07-12-2015 09:09:16,-0.58,    ,,    ,,    ,,    ,,    ,,13170.0000,Good,54.1000,Good,4.4300,Good,7.5100,Good,    ,,7.5900,Good,    ,,23.1500,Good,4.2000,Good,    ,,    ,
07-12-2015 09:09:30,-1.02,    ,,    ,,    ,,    ,,    ,,13160.0000,Good,51.5000,Good,4.2200,Good,7.4700,Good,    ,,7.5800,Good,    ,,23.2000,Good,4.3000,Good,    ,,    ,
07-12-2015 09:10:00,-1.23,    ,,    ,,    ,,    ,,    ,,13160.0000,Good,46.3000,Good,3.8000,Good,7.4200,Good,    ,,7.5800,Good,    ,,23.0200,Good,5.3000,Good,    ,,    ,
07-12-2015 09:10:12,-1.51,    ,,    ,,    ,,    ,,    ,,13160.0000,Good,45.7000,Good,3.7500,Good,7.4000,Good,    ,,7.5800,Good,    ,,22.9800,Good,5.7000,Good,    ,,    ,
07-12-2015 09:11:00,0.00,-1.7000,Good,    ,,    ,,    ,,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,180.0000,Good,1.0200,Good
14-12-2015 09:12:47,-0.22,    ,,    ,,    ,,    ,,    ,,13680.0000,Good,77.4000,Good,6.0300,Good,7.8900,Good,    ,,7.8800,Good,    ,,25.7700,Good,9.6000,Good,    ,,    ,
14-12-2015 09:13:00,0.00,-1.5000,Good,    ,,    ,,    ,,2.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,315.0000,Good,1.3260,Good
14-12-2015 09:13:02,-0.54,    ,,    ,,    ,,    ,,    ,,13660.0000,Good,59.0000,Good,4.6300,Good,7.6300,Good,    ,,7.8700,Good,    ,,25.4600,Good,6.5000,Good,    ,,    ,
14-12-2015 09:13:24,-1.03,    ,,    ,,    ,,    ,,    ,,13660.0000,Good,52.2000,Good,4.1000,Good,7.5000,Good,    ,,7.8700,Good,    ,,25.3500,Good,6.3000,Good,    ,,    ,
14-12-2015 09:13:38,-1.34,    ,,    ,,    ,,    ,,    ,,13660.0000,Good,51.0000,Good,4.0000,Good,7.4700,Good,    ,,7.8700,Good,    ,,25.3400,Good,6.9000,Good,    ,,    ,
21-12-2015 09:11:45,-0.21,    ,,    ,,    ,,    ,,    ,,13890.0000,Good,65.3000,Good,5.1200,Good,7.7400,Good,    ,,8.0200,Good,    ,,25.3300,Good,4.6000,Good,    ,,    ,
21-12-2015 09:12:00,0.00,-1.4000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,135.0000,Good,1.0200,Good
21-12-2015 09:12:11,-0.54,    ,,    ,,    ,,    ,,    ,,13890.0000,Good,57.9000,Good,4.5700,Good,7.5800,Good,    ,,8.0200,Good,    ,,25.0500,Good,5.2000,Good,    ,,    ,
21-12-2015 09:12:40,-0.94,    ,,    ,,    ,,    ,,    ,,13880.0000,Good,57.2000,Good,4.5200,Good,7.5200,Good,    ,,8.0100,Good,    ,,25.0000,Good,6.1000,Good,    ,,    ,
21-12-2015 09:12:48,-1.24,    ,,    ,,    ,,    ,,    ,,13870.0000,Good,56.3000,Good,4.4500,Good,7.5000,Good,    ,,8.0100,Good,    ,,24.9300,Good,6.3000,Good,    ,,    ,
29-12-2015 09:21:00,0.00,-1.4000,Good,    ,,    ,,    ,,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,    ,,0.0000,Good
29-12-2015 09:21:20,-0.20,    ,,    ,,    ,,    ,,    ,,14530.0000,Good,72.3000,Good,5.4200,Good,7.5900,Good,    ,,8.3900,Good,    ,,27.8500,Good,3.9000,Good,    ,,    ,
29-12-2015 09:21:55,-0.52,    ,,    ,,    ,,    ,,    ,,14510.0000,Good,49.3000,Good,3.7000,Good,7.4700,Good,    ,,8.3800,Good,    ,,27.8000,Good,4.1000,Good,    ,,    ,
29-12-2015 09:23:13,-0.91,    ,,    ,,    ,,    ,,    ,,14520.0000,Good,44.8000,Good,3.3600,Good,7.3900,Good,    ,,8.3900,Good,    ,,27.7200,Good,4.9000,Good,    ,,    ,
29-12-2015 09:23:27,-1.22,    ,,    ,,    ,,    ,,    ,,14520.0000,Good,44.7000,Good,3.3600,Good,7.3800,Good,    ,,8.3900,Good,    ,,27.7200,Good,4.9000,Good,    ,,    ,
04-01-2016 09:40:00,0.00,-1.6000,Good,    ,,    ,,    ,,95.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,    ,,0.0000,Good
04-01-2016 09:40:13,-0.22,    ,,    ,,    ,,    ,,    ,,15000.0000,Good,63.8000,Good,4.8000,Good,7.8200,Good,    ,,8.7000,Good,    ,,27.4600,Good,8.0000,Good,    ,,    ,
04-01-2016 09:40:49,-0.54,    ,,    ,,    ,,    ,,    ,,15120.0000,Good,66.4000,Good,4.9700,Good,7.7100,Good,    ,,8.7700,Good,    ,,27.7100,Good,6.9000,Good,    ,,    ,
04-01-2016 09:41:06,-1.06,    ,,    ,,    ,,    ,,    ,,15110.0000,Good,61.1000,Good,4.6100,Good,7.6800,Good,    ,,8.7600,Good,    ,,27.3400,Good,8.2000,Good,    ,,    ,
04-01-2016 09:41:45,-1.13,    ,,    ,,    ,,    ,,    ,,15090.0000,Good,56.2000,Good,4.2400,Good,7.6100,Good,    ,,8.7500,Good,    ,,27.3000,Good,10.2000,Good,    ,,    ,
04-01-2016 09:41:53,-1.45,    ,,    ,,    ,,    ,,    ,,15130.0000,Good,55.6000,Good,4.2000,Good,7.6000,Good,    ,,8.7800,Good,    ,,27.2600,Good,11.9000,Good,    ,,    ,
13-01-2016 09:42:00,0.00,-1.9000,Good,    ,,    ,,    ,,40.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.9000,Good,    ,,    ,,90.0000,Good,2.0400,Good
13-01-2016 09:42:24,-0.20,    ,,    ,,    ,,    ,,    ,,16330.0000,Good,31.0000,Good,2.3800,Good,7.3500,Good,    ,,9.5400,Good,    ,,26.1600,Good,2.0000,Good,    ,,    ,
13-01-2016 09:42:40,-0.51,    ,,    ,,    ,,    ,,    ,,16340.0000,Good,30.9000,Good,2.3600,Good,7.3300,Good,    ,,9.5500,Good,    ,,26.1800,Good,2.1000,Good,    ,,    ,
13-01-2016 09:43:38,-1.02,    ,,    ,,    ,,    ,,    ,,16370.0000,Good,30.6000,Good,2.3400,Good,7.3100,Good,    ,,9.5700,Good,    ,,26.2100,Good,2.4000,Good,    ,,    ,
13-01-2016 09:45:13,-1.40,    ,,    ,,    ,,    ,,    ,,16470.0000,Good,30.3000,Good,2.3200,Good,7.2800,Good,    ,,9.6300,Good,    ,,26.3000,Good,2.6000,Good,    ,,    ,
13-01-2016 09:46:43,-1.72,    ,,    ,,    ,,    ,,    ,,16490.0000,Good,30.3000,Good,2.3100,Good,7.2700,Good,    ,,9.6500,Good,    ,,26.3100,Good,3.0000,Good,    ,,    ,
18-01-2016 09:14:29,-0.23,    ,,    ,,    ,,    ,,    ,,18820.9000,Good,54.0000,Good,4.0600,Good,7.3000,Good,    ,,11.1300,Good,    ,,26.8440,Good,4.2000,Good,    ,,    ,
18-01-2016 09:15:00,0.00,-1.7000,Good,    ,,    ,,    ,,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,180.0000,Good,1.0200,Good
18-01-2016 09:15:15,-0.50,    ,,    ,,    ,,    ,,    ,,18875.2000,Good,53.1000,Good,3.9800,Good,7.3400,Good,    ,,11.1700,Good,    ,,26.8810,Good,4.4800,Good,    ,,    ,
18-01-2016 09:16:29,-1.01,    ,,    ,,    ,,    ,,    ,,19134.3000,Good,49.0000,Good,3.6700,Good,7.3300,Good,    ,,11.3300,Good,    ,,27.0340,Good,5.1300,Good,    ,,    ,
18-01-2016 09:17:57,-1.22,    ,,    ,,    ,,    ,,    ,,19356.6000,Good,46.8000,Good,3.4900,Good,7.3200,Good,    ,,11.4700,Good,    ,,27.0780,Good,5.3200,Good,    ,,    ,
18-01-2016 09:18:30,-1.51,    ,,    ,,    ,,    ,,    ,,19857.8000,Good,39.8000,Good,2.9600,Good,7.2700,Good,    ,,11.7900,Good,    ,,27.2760,Good,5.7100,Good,    ,,    ,
25-01-2016 09:27:51,-0.20,    ,,    ,,    ,,    ,,    ,,15133.0000,Good,61.6000,Good,4.6300,Good,7.4500,Good,    ,,8.7800,Good,    ,,27.4580,Good,2.9400,Good,    ,,    ,
25-01-2016 09:28:00,0.00,-1.6000,Good,    ,,    ,,    ,,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,    ,,0.0000,Good
25-01-2016 09:28:27,-0.52,    ,,    ,,    ,,    ,,    ,,15316.9000,Good,59.8000,Good,4.4900,Good,7.4500,Good,    ,,8.8900,Good,    ,,27.4810,Good,3.3200,Good,    ,,    ,
25-01-2016 09:29:29,-1.02,    ,,    ,,    ,,    ,,    ,,16379.2000,Good,51.0000,Good,3.8100,Good,7.3700,Good,    ,,9.5600,Good,    ,,27.6270,Good,4.6900,Good,    ,,    ,
25-01-2016 09:31:27,-1.13,    ,,    ,,    ,,    ,,    ,,16677.7000,Good,48.4000,Good,3.6100,Good,7.3500,Good,    ,,9.7500,Good,    ,,27.7080,Good,5.2800,Good,    ,,    ,
25-01-2016 09:31:53,-1.44,    ,,    ,,    ,,    ,,    ,,18140.9000,Good,42.3000,Good,3.1200,Good,7.2900,Good,    ,,10.6800,Good,    ,,27.9310,Good,7.7800,Good,    ,,    ,
01-02-2016 09:19:36,-0.22,    ,,    ,,    ,,    ,,    ,,17425.1000,Good,49.2000,Good,3.9100,Good,7.4300,Good,    ,,10.2700,Good,    ,,24.0150,Good,1.6800,Good,    ,,    ,
01-02-2016 09:20:00,0.00,-1.7000,Good,    ,,    ,,    ,,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,180.0000,Good,1.7850,Good
01-02-2016 09:20:06,-0.50,    ,,    ,,    ,,    ,,    ,,17714.9000,Good,45.0000,Good,3.5600,Good,7.4000,Good,    ,,10.4500,Good,    ,,24.1270,Good,1.7500,Good,    ,,    ,
01-02-2016 09:20:44,-1.02,    ,,    ,,    ,,    ,,    ,,17693.9000,Good,44.8000,Good,3.5500,Good,7.4000,Good,    ,,10.4400,Good,    ,,24.0980,Good,1.9300,Good,    ,,    ,
01-02-2016 09:21:20,-1.24,    ,,    ,,    ,,    ,,    ,,18357.1000,Good,33.3000,Good,2.6200,Good,7.3400,Good,    ,,10.8600,Good,    ,,24.3790,Good,1.8700,Good,    ,,    ,
01-02-2016 09:21:42,-1.49,    ,,    ,,    ,,    ,,    ,,19107.1000,Good,30.8000,Good,2.3900,Good,7.2900,Good,    ,,11.3400,Good,    ,,24.8230,Good,1.9800,Good,    ,,    ,
08-02-2016 09:06:32,-0.30,    ,,    ,,    ,,    ,,    ,,22349.8000,Good,150.1000,Good,10.9600,Good,8.6400,Good,    ,,13.4100,Good,    ,,27.7240,Good,9.1300,Good,    ,,    ,
08-02-2016 09:07:00,0.00,-1.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,45.0000,Good,1.5300,Good
08-02-2016 09:07:17,-0.56,    ,,    ,,    ,,    ,,    ,,22393.3000,Good,152.8000,Good,11.1500,Good,8.6500,Good,    ,,13.4400,Good,    ,,27.7040,Good,9.0700,Good,    ,,    ,
08-02-2016 09:08:04,-1.05,    ,,    ,,    ,,    ,,    ,,22472.1000,Good,154.4000,Good,11.2700,Good,8.6700,Good,    ,,13.4900,Good,    ,,27.7070,Good,10.7400,Good,    ,,    ,
08-02-2016 09:08:34,-1.38,    ,,    ,,    ,,    ,,    ,,22476.8000,Good,154.4000,Good,11.2700,Good,8.6600,Good,    ,,13.5000,Good,    ,,27.6940,Good,10.7300,Good,    ,,    ,
15-02-2016 09:42:04,-0.25,    ,,    ,,    ,,    ,,    ,,27160.0000,Good,93.4000,Good,6.9100,Good,8.5500,Good,    ,,16.6400,Good,    ,,25.9100,Good,17.2000,Good,    ,,    ,
15-02-2016 09:43:00,0.00,-1.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,90.0000,Good,1.5300,Good
15-02-2016 09:43:53,-0.59,    ,,    ,,    ,,    ,,    ,,27160.0000,Good,109.8000,Good,8.1100,Good,8.6500,Good,    ,,16.6300,Good,    ,,26.0400,Good,17.4000,Good,    ,,    ,
15-02-2016 09:45:14,-1.07,    ,,    ,,    ,,    ,,    ,,27170.0000,Good,96.4000,Good,7.1200,Good,8.6400,Good,    ,,16.6400,Good,    ,,26.0000,Good,19.3000,Good,    ,,    ,
15-02-2016 09:46:13,-1.33,    ,,    ,,    ,,    ,,    ,,27170.0000,Good,83.3000,Good,6.1700,Good,8.6200,Good,    ,,16.6400,Good,    ,,25.8700,Good,18.6000,Good,    ,,    ,
22-02-2016 08:59:39,-0.22,    ,,    ,,    ,,    ,,    ,,27512.6000,Good,70.7000,Good,5.2500,Good,8.5600,Good,    ,,16.8800,Good,    ,,25.6180,Good,17.7700,Good,    ,,    ,
22-02-2016 09:00:00,0.00,-1.5000,Good,    ,,    ,,    ,,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.2000,Good,    ,,    ,,135.0000,Good,1.4790,Good
22-02-2016 09:00:17,-0.52,    ,,    ,,    ,,    ,,    ,,27524.9000,Good,62.7000,Good,4.6600,Good,8.5600,Good,    ,,16.8900,Good,    ,,25.5840,Good,20.7200,Good,    ,,    ,
