Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_16,IMOS_SRS_L3S_CS_Outer_16_16,IMSO-SRS-L3S,-33.0000,-31.709999084,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_17,IMOS_SRS_L3S_CS_Outer_16_17,IMSO-SRS-L3S,-33.4874,-31.729999542,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_18,IMOS_SRS_L3S_CS_Outer_16_18,IMSO-SRS-L3S,-33.8726,-31.75,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_19,IMOS_SRS_L3S_CS_Outer_16_19,IMSO-SRS-L3S,-33.8613,-31.770000458,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_20,IMOS_SRS_L3S_CS_Outer_16_20,IMSO-SRS-L3S,-32.6191,-31.790000916,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_21,IMOS_SRS_L3S_CS_Outer_16_21,IMSO-SRS-L3S,-31.8411,-31.809999466,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_22,IMOS_SRS_L3S_CS_Outer_16_22,IMSO-SRS-L3S,-31.4330,-31.829999924,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_23,IMOS_SRS_L3S_CS_Outer_16_23,IMSO-SRS-L3S,-31.3697,-31.850000381,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_24,IMOS_SRS_L3S_CS_Outer_16_24,IMSO-SRS-L3S,-31.0180,-31.870000839,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_25,IMOS_SRS_L3S_CS_Outer_16_25,IMSO-SRS-L3S,-31.7142,-31.88999939,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_26,IMOS_SRS_L3S_CS_Outer_16_26,IMSO-SRS-L3S,-32.0088,-31.909999847,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_27,IMOS_SRS_L3S_CS_Outer_16_27,IMSO-SRS-L3S,-33.6072,-31.930000305,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_28,IMOS_SRS_L3S_CS_Outer_16_28,IMSO-SRS-L3S,-30.4792,-31.950000763,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_29,IMOS_SRS_L3S_CS_Outer_16_29,IMSO-SRS-L3S,-24.2558,-31.969999313,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_32,IMOS_SRS_L3S_CS_Outer_16_32,IMSO-SRS-L3S,-20.7484,-32.029998779,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_33,IMOS_SRS_L3S_CS_Outer_16_33,IMSO-SRS-L3S,-16.4113,-32.049999237,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_34,IMOS_SRS_L3S_CS_Outer_16_34,IMSO-SRS-L3S,-22.9591,-32.069999695,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_35,IMOS_SRS_L3S_CS_Outer_16_35,IMSO-SRS-L3S,-28.9387,-32.090000153,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_36,IMOS_SRS_L3S_CS_Outer_16_36,IMSO-SRS-L3S,-32.0163,-32.11000061,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_37,IMOS_SRS_L3S_CS_Outer_16_37,IMSO-SRS-L3S,-33.5819,-32.130001068,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_38,IMOS_SRS_L3S_CS_Outer_16_38,IMSO-SRS-L3S,-31.6878,-32.150001526,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_39,IMOS_SRS_L3S_CS_Outer_16_39,IMSO-SRS-L3S,-30.2219,-32.169998169,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_40,IMOS_SRS_L3S_CS_Outer_16_40,IMSO-SRS-L3S,-29.9919,-32.189998627,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_41,IMOS_SRS_L3S_CS_Outer_16_41,IMSO-SRS-L3S,-29.1555,-32.209999084,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_42,IMOS_SRS_L3S_CS_Outer_16_42,IMSO-SRS-L3S,-31.7326,-32.229999542,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_43,IMOS_SRS_L3S_CS_Outer_16_43,IMSO-SRS-L3S,-32.0020,-32.25,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_44,IMOS_SRS_L3S_CS_Outer_16_44,IMSO-SRS-L3S,-30.2990,-32.270000458,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_45,IMOS_SRS_L3S_CS_Outer_16_45,IMSO-SRS-L3S,-28.6986,-32.290000916,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_46,IMOS_SRS_L3S_CS_Outer_16_46,IMSO-SRS-L3S,-27.3576,-32.310001373,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_47,IMOS_SRS_L3S_CS_Outer_16_47,IMSO-SRS-L3S,-27.0565,-32.330001831,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_48,IMOS_SRS_L3S_CS_Outer_16_48,IMSO-SRS-L3S,-26.7653,-32.349998474,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_49,IMOS_SRS_L3S_CS_Outer_16_49,IMSO-SRS-L3S,-26.6071,-32.369998932,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_50,IMOS_SRS_L3S_CS_Outer_16_50,IMSO-SRS-L3S,-26.4285,-32.38999939,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_51,IMOS_SRS_L3S_CS_Outer_16_51,IMSO-SRS-L3S,-26.2380,-32.409999847,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_52,IMOS_SRS_L3S_CS_Outer_16_52,IMSO-SRS-L3S,-25.7823,-32.430000305,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_53,IMOS_SRS_L3S_CS_Outer_16_53,IMSO-SRS-L3S,-24.9274,-32.450000763,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_54,IMOS_SRS_L3S_CS_Outer_16_54,IMSO-SRS-L3S,-24.1915,-32.470001221,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_55,IMOS_SRS_L3S_CS_Outer_16_55,IMSO-SRS-L3S,-25.1238,-32.490001678,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_56,IMOS_SRS_L3S_CS_Outer_16_56,IMSO-SRS-L3S,-27.0800,-32.509998322,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_57,IMOS_SRS_L3S_CS_Outer_16_57,IMSO-SRS-L3S,-26.3436,-32.529998779,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_58,IMOS_SRS_L3S_CS_Outer_16_58,IMSO-SRS-L3S,-26.4795,-32.549999237,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_59,IMOS_SRS_L3S_CS_Outer_16_59,IMSO-SRS-L3S,-24.6029,-32.569999695,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_60,IMOS_SRS_L3S_CS_Outer_16_60,IMSO-SRS-L3S,-22.3818,-32.590000153,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_61,IMOS_SRS_L3S_CS_Outer_16_61,IMSO-SRS-L3S,-21.8049,-32.61000061,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_62,IMOS_SRS_L3S_CS_Outer_16_62,IMSO-SRS-L3S,-19.5538,-32.630001068,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_16_63,IMOS_SRS_L3S_CS_Outer_16_63,IMSO-SRS-L3S,-16.3826,-32.650001526,115.569999695,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_16,IMOS_SRS_L3S_CS_Outer_17_16,IMSO-SRS-L3S,-31.9999,-31.709999084,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_17,IMOS_SRS_L3S_CS_Outer_17_17,IMSO-SRS-L3S,-32.1448,-31.729999542,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_18,IMOS_SRS_L3S_CS_Outer_17_18,IMSO-SRS-L3S,-32.9912,-31.75,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_19,IMOS_SRS_L3S_CS_Outer_17_19,IMSO-SRS-L3S,-32.0947,-31.770000458,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_20,IMOS_SRS_L3S_CS_Outer_17_20,IMSO-SRS-L3S,-30.5029,-31.790000916,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_21,IMOS_SRS_L3S_CS_Outer_17_21,IMSO-SRS-L3S,-30.0764,-31.809999466,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_22,IMOS_SRS_L3S_CS_Outer_17_22,IMSO-SRS-L3S,-30.3601,-31.829999924,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_23,IMOS_SRS_L3S_CS_Outer_17_23,IMSO-SRS-L3S,-30.0289,-31.850000381,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_24,IMOS_SRS_L3S_CS_Outer_17_24,IMSO-SRS-L3S,-30.5472,-31.870000839,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_25,IMOS_SRS_L3S_CS_Outer_17_25,IMSO-SRS-L3S,-31.0000,-31.88999939,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_26,IMOS_SRS_L3S_CS_Outer_17_26,IMSO-SRS-L3S,-31.0860,-31.909999847,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_27,IMOS_SRS_L3S_CS_Outer_17_27,IMSO-SRS-L3S,-31.9539,-31.930000305,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_28,IMOS_SRS_L3S_CS_Outer_17_28,IMSO-SRS-L3S,-30.3888,-31.950000763,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_29,IMOS_SRS_L3S_CS_Outer_17_29,IMSO-SRS-L3S,-22.6037,-31.969999313,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_30,IMOS_SRS_L3S_CS_Outer_17_30,IMSO-SRS-L3S,-14.8312,-31.989999771,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_31,IMOS_SRS_L3S_CS_Outer_17_31,IMSO-SRS-L3S,-11.2822,-32.009998322,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_32,IMOS_SRS_L3S_CS_Outer_17_32,IMSO-SRS-L3S,-15.6125,-32.029998779,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_33,IMOS_SRS_L3S_CS_Outer_17_33,IMSO-SRS-L3S,-19.6859,-32.049999237,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_34,IMOS_SRS_L3S_CS_Outer_17_34,IMSO-SRS-L3S,-17.3015,-32.069999695,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_35,IMOS_SRS_L3S_CS_Outer_17_35,IMSO-SRS-L3S,-13.8280,-32.090000153,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_36,IMOS_SRS_L3S_CS_Outer_17_36,IMSO-SRS-L3S,-14.5560,-32.11000061,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_37,IMOS_SRS_L3S_CS_Outer_17_37,IMSO-SRS-L3S,-20.2332,-32.130001068,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_38,IMOS_SRS_L3S_CS_Outer_17_38,IMSO-SRS-L3S,-22.7564,-32.150001526,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_39,IMOS_SRS_L3S_CS_Outer_17_39,IMSO-SRS-L3S,-26.8544,-32.169998169,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_40,IMOS_SRS_L3S_CS_Outer_17_40,IMSO-SRS-L3S,-29.6895,-32.189998627,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_41,IMOS_SRS_L3S_CS_Outer_17_41,IMSO-SRS-L3S,-30.2472,-32.209999084,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_42,IMOS_SRS_L3S_CS_Outer_17_42,IMSO-SRS-L3S,-29.2737,-32.229999542,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_43,IMOS_SRS_L3S_CS_Outer_17_43,IMSO-SRS-L3S,-30.8923,-32.25,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_44,IMOS_SRS_L3S_CS_Outer_17_44,IMSO-SRS-L3S,-26.9939,-32.270000458,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_45,IMOS_SRS_L3S_CS_Outer_17_45,IMSO-SRS-L3S,-25.1861,-32.290000916,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_46,IMOS_SRS_L3S_CS_Outer_17_46,IMSO-SRS-L3S,-24.2542,-32.310001373,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_47,IMOS_SRS_L3S_CS_Outer_17_47,IMSO-SRS-L3S,-23.7857,-32.330001831,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_48,IMOS_SRS_L3S_CS_Outer_17_48,IMSO-SRS-L3S,-23.1825,-32.349998474,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_49,IMOS_SRS_L3S_CS_Outer_17_49,IMSO-SRS-L3S,-23.8965,-32.369998932,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_50,IMOS_SRS_L3S_CS_Outer_17_50,IMSO-SRS-L3S,-24.1020,-32.38999939,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_51,IMOS_SRS_L3S_CS_Outer_17_51,IMSO-SRS-L3S,-22.6765,-32.409999847,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_52,IMOS_SRS_L3S_CS_Outer_17_52,IMSO-SRS-L3S,-21.3297,-32.430000305,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_53,IMOS_SRS_L3S_CS_Outer_17_53,IMSO-SRS-L3S,-20.2367,-32.450000763,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_54,IMOS_SRS_L3S_CS_Outer_17_54,IMSO-SRS-L3S,-20.2088,-32.470001221,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_55,IMOS_SRS_L3S_CS_Outer_17_55,IMSO-SRS-L3S,-24.5958,-32.490001678,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_56,IMOS_SRS_L3S_CS_Outer_17_56,IMSO-SRS-L3S,-23.1718,-32.509998322,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_57,IMOS_SRS_L3S_CS_Outer_17_57,IMSO-SRS-L3S,-24.0274,-32.529998779,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_58,IMOS_SRS_L3S_CS_Outer_17_58,IMSO-SRS-L3S,-20.7497,-32.549999237,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_59,IMOS_SRS_L3S_CS_Outer_17_59,IMSO-SRS-L3S,-15.9744,-32.569999695,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_60,IMOS_SRS_L3S_CS_Outer_17_60,IMSO-SRS-L3S,-14.6663,-32.590000153,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_17_61,IMOS_SRS_L3S_CS_Outer_17_61,IMSO-SRS-L3S,-13.3172,-32.61000061,115.589996338,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_16,IMOS_SRS_L3S_CS_Outer_18_16,IMSO-SRS-L3S,-26.7161,-31.709999084,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_17,IMOS_SRS_L3S_CS_Outer_18_17,IMSO-SRS-L3S,-27.0888,-31.729999542,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_18,IMOS_SRS_L3S_CS_Outer_18_18,IMSO-SRS-L3S,-27.9805,-31.75,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_19,IMOS_SRS_L3S_CS_Outer_18_19,IMSO-SRS-L3S,-27.6995,-31.770000458,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_20,IMOS_SRS_L3S_CS_Outer_18_20,IMSO-SRS-L3S,-28.2738,-31.790000916,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_21,IMOS_SRS_L3S_CS_Outer_18_21,IMSO-SRS-L3S,-27.3737,-31.809999466,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_22,IMOS_SRS_L3S_CS_Outer_18_22,IMSO-SRS-L3S,-28.0911,-31.829999924,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_23,IMOS_SRS_L3S_CS_Outer_18_23,IMSO-SRS-L3S,-28.7223,-31.850000381,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_24,IMOS_SRS_L3S_CS_Outer_18_24,IMSO-SRS-L3S,-29.9820,-31.870000839,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_25,IMOS_SRS_L3S_CS_Outer_18_25,IMSO-SRS-L3S,-30.9385,-31.88999939,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_26,IMOS_SRS_L3S_CS_Outer_18_26,IMSO-SRS-L3S,-31.0000,-31.909999847,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_27,IMOS_SRS_L3S_CS_Outer_18_27,IMSO-SRS-L3S,-30.7069,-31.930000305,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_28,IMOS_SRS_L3S_CS_Outer_18_28,IMSO-SRS-L3S,-30.0188,-31.950000763,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_29,IMOS_SRS_L3S_CS_Outer_18_29,IMSO-SRS-L3S,-23.8291,-31.969999313,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_30,IMOS_SRS_L3S_CS_Outer_18_30,IMSO-SRS-L3S,-16.0138,-31.989999771,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_31,IMOS_SRS_L3S_CS_Outer_18_31,IMSO-SRS-L3S,-9.1395,-32.009998322,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_32,IMOS_SRS_L3S_CS_Outer_18_32,IMSO-SRS-L3S,-10.0158,-32.029998779,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_33,IMOS_SRS_L3S_CS_Outer_18_33,IMSO-SRS-L3S,-13.9797,-32.049999237,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_34,IMOS_SRS_L3S_CS_Outer_18_34,IMSO-SRS-L3S,-20.0814,-32.069999695,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_35,IMOS_SRS_L3S_CS_Outer_18_35,IMSO-SRS-L3S,-21.0843,-32.090000153,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_36,IMOS_SRS_L3S_CS_Outer_18_36,IMSO-SRS-L3S,-21.0698,-32.11000061,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_37,IMOS_SRS_L3S_CS_Outer_18_37,IMSO-SRS-L3S,-21.0070,-32.130001068,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_38,IMOS_SRS_L3S_CS_Outer_18_38,IMSO-SRS-L3S,-17.3167,-32.150001526,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_39,IMOS_SRS_L3S_CS_Outer_18_39,IMSO-SRS-L3S,-9.8325,-32.169998169,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_40,IMOS_SRS_L3S_CS_Outer_18_40,IMSO-SRS-L3S,-11.8912,-32.189998627,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_41,IMOS_SRS_L3S_CS_Outer_18_41,IMSO-SRS-L3S,-11.1453,-32.209999084,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_42,IMOS_SRS_L3S_CS_Outer_18_42,IMSO-SRS-L3S,-12.8869,-32.229999542,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_43,IMOS_SRS_L3S_CS_Outer_18_43,IMSO-SRS-L3S,-19.9684,-32.25,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_44,IMOS_SRS_L3S_CS_Outer_18_44,IMSO-SRS-L3S,-21.8522,-32.270000458,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_45,IMOS_SRS_L3S_CS_Outer_18_45,IMSO-SRS-L3S,-27.6060,-32.290000916,115.61000061,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_18_46,IMOS_SRS_L3S_CS_Outer_18_46,IMSO-SRS-L3S,-27.4929,-32.310001373,115.61000061,IMSO-SRS-L3S
