"Site Ref","Program Site Ref","Collect Time","Collect Date","Collect Month","Collect Year","Program Code","Sample Number","Sample Type","Sampling Number","Primary CoC Number","Collection Method","Data Category","Depth measuring point","Sample Depth(s) (m)","Sample Depth (m)","Sample Depth To (m)","Comments","Security Level","Salin Sign","Salinity (ppt)","Salin Qual | Status","Cond Sign","Cond @ 25 deg C (uS/cm)","Cond Qual | Status","Temp Sign","Temperature (deg C)","Temp Qual | Status","DOconc Sign","O2-{DO conc} (mg/L)","DOconc Qual | Status","DO% Sign","O2-{DO %sat} (%)","DO% Qual | Status","pH Sign","pH (no units)","pH Qual | Status","Turb Sign","Turbidity (NTU)","Turb Qual | Status","Secchi Sign","Secchi depth (m)","Secchi Qual | Status","BotDep Sign","Bottom Depth (m)","BotDep Qual | Status","TN Sign","N (tot) {TN pTN} (ug/L)","TN Qual | Status","NOx-N Sign","N (sum sol ox) {NOx-N TON} (ug/L)","NOx-N Qual | Status","NH3/4-N Sign","NH3-N/NH4-N (sol) (ug/L)","NH3/4-N Qual | Status","DON Sign","N (sum sol org) {DON} (ug/L)","DON Qual | Status","TKN Sign","N (tot kjel) {TKN} (ug/L)","TKN Qual | Status","NO2-N Sign","NO2-N (sol) (ug/L)","NO2-N Qual | Status","NO3-N Sign","NO3-N (sol) (ug/L)","NO3-N Qual | Status","TP Sign","P (tot) {TP pTP} (ug/L)","TP Qual | Status","FRP Sign","PO4-P (sol react) {SRP FRP} (ug/L)","FRP Qual | Status","AlkTot Sign","Alkalinity (tot) (CaCO3) (ug/L)","AlkTot Qual | Status","DOC Sign","C (sol org) {DOC DOC as NPOC} (ug/L)","DOC Qual | Status","SiO2 Sign","SiO2 (sol react) (ug/L)","SiO2 Qual | Status","SiO2-Si Sign","SiO2-Si (sol react) (ug/L)","SiO2-Si Qual | Status","TSS Sign","Suspended Solids (Total) {TSS} (mg/L)","TSS Qual | Status","Chla(Lab) Sign","Chlorophyll a (by vol) (mg/L)","Chla(Lab) Qual | Status","Chlb(Lab) Sign","Chlorophyll b (by vol) (mg/L)","Chlb(Lab) Qual | Status","Chlc(Lab) Sign","Chlorophyll c (by vol) (mg/L)","Chlc(Lab) Qual | Status","ChlSmplVol Sign","Chlorophyll sample volume (mL)","ChlSmplVol Qual | Status","PhaeoA Sign","Phaeophytin a (by vol) (mg/L)","PhaeoA Qual | Status","Chl ug/L Sign","Chlorophyll a (in situ) (ug/L)","Chl ug/L Qual | Status","Chl RFU Sign","Chlorophyll a (in situ) (RFU)","Chl RFU Qual | Status","BGA-PC ug/L Sign","Phycocyanin (insitu) {BGA-PC} (ug/L)","BGA-PC ug/L Qual | Status","BGA-PC RFU Sign","Phycocyanin (insitu) {BGA-PC} (RFU)","BGA-PC RFU Qual | Status","Null reading","Cloud Sign","Cloud cover (%)","Cloud Qual | Status","Flow status","Tide status","WL SLE Sign","Water level (SLE) (m)","WL SLE Qual | Status","Wind Dir Sign","Wind direction (°)","Wind Dir Qual | Status","Wind Spd Sign","Wind speed (knot)","Wind Spd Qual | Status"
"6165318","SCB2","9:26:37 AM","27/02/2024","2","2024","SG-E-SCESTUARY","202480486","Standard sample (Bottom)","501956-LOG-0205","501956","Insitu","Instrument log","Water surface level","4.2","4.2","","Erroneous BGA removed.","Unrestricted","","38.82","Good | Active","","58154","Good | Active","","24.625","Good | Active","","5.6","Good | Active","","84","Good | Active","","7.73","Good | Active","","1","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09","Uncalibrated | Deactivated","","0.76","Uncalibrated | Deactivated","","","","","0.05","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:26:46 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0206","501956","Insitu","Instrument log","Water surface level","4","4","","Erroneous BGA removed.","Unrestricted","","38.82","Good | Active","","58156","Good | Active","","24.627","Good | Active","","5.6","Good | Active","","84","Good | Active","","7.73","Good | Active","","1","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.03","Uncalibrated | Deactivated","","1.24","Uncalibrated | Deactivated","","","","","0.05","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:27:09 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0207","501956","Insitu","Instrument log","Water surface level","3.5","3.5","","","Unrestricted","","38.8","Good | Active","","58138","Good | Active","","24.654","Good | Active","","5.65","Good | Active","","84.8","Good | Active","","7.74","Good | Active","","0.85","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75","Uncalibrated | Deactivated","","2.16","Uncalibrated | Deactivated","","0.15","Good | Deactivated","","0.21","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:27:26 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0208","501956","Insitu","Instrument log","Water surface level","3","3","","","Unrestricted","","38.78","Good | Active","","58113","Good | Active","","24.686","Good | Active","","5.76","Good | Active","","86.4","Good | Active","","7.75","Good | Active","","0.86","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7","Uncalibrated | Deactivated","","2.9","Uncalibrated | Deactivated","","0.16","Good | Deactivated","","0.22","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:27:42 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0209","501956","Insitu","Instrument log","Water surface level","2.5","2.5","","","Unrestricted","","38.77","Good | Active","","58091","Good | Active","","24.718","Good | Active","","5.81","Good | Active","","87.2","Good | Active","","7.75","Good | Active","","0.89","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","Uncalibrated | Deactivated","","2.2","Uncalibrated | Deactivated","","0.18","Good | Deactivated","","0.24","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:27:59 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0210","501956","Insitu","Instrument log","Water surface level","2","2","","","Unrestricted","","38.75","Good | Active","","58068","Good | Active","","24.763","Good | Active","","5.87","Good | Active","","88.2","Good | Active","","7.76","Good | Active","","0.85","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17","Uncalibrated | Deactivated","","1.77","Uncalibrated | Deactivated","","0.1","Good | Deactivated","","0.16","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:28:01 AM","27/02/2024","2","2024","SG-E-SCESTUARY","202480479","Standard sample","501956-LAB-0053","501956","Integrated over depth","Laboratory results","Water surface level","0 - 2.5","0","2.5","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0053","Good | Active","<","0.0005","Good | Active","","0.0019","Good | Active","","2000","Good | Active","<","0.0005","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6165318","SCB2","9:28:02 AM","27/02/2024","2","2024","SG-E-SCESTUARY","202480485","Standard sample (Surface)","501956-LAB-0054","501956","Grab sample","Laboratory results","Water surface level","0","0","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","410","Good | Active","","17","Good | Active","","34","Good | Active","","300","Good | Active","","390","Good | Active","","","","","","","","53","Good | Active","","24","Good | Active","","120000","Good | Active","","4400","Good | Active","","","","","2100","Good | Active","","12","Good | Active","","0.0072","Good | Active","<","0.0005","Good | Active","","0.0019","Good | Active","","1000","Good | Active","<","0.0005","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6165318","SCB2","9:28:13 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0211","501956","Insitu","Instrument log","Water surface level","1.5","1.5","","","Unrestricted","","38.74","Good | Active","","58060","Good | Active","","24.776","Good | Active","","5.91","Good | Active","","88.8","Good | Active","","7.76","Good | Active","","0.84","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.98","Uncalibrated | Deactivated","","1.48","Uncalibrated | Deactivated","","0.09","Good | Deactivated","","0.15","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:28:25 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0212","501956","Insitu","Instrument log","Water surface level","1","1","","","Unrestricted","","38.74","Good | Active","","58057","Good | Active","","24.782","Good | Active","","5.93","Good | Active","","89.1","Good | Active","","7.76","Good | Active","","0.85","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","Uncalibrated | Deactivated","","1.24","Uncalibrated | Deactivated","","0.17","Good | Deactivated","","0.23","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:28:39 AM","27/02/2024","2","2024","SG-E-SCESTUARY","202480485","Standard sample (Surface)","501956-LOG-0213","501956","Insitu","Instrument log","Water surface level","0.5","0.5","","","Unrestricted","","38.74","Good | Active","","58060","Good | Active","","24.782","Good | Active","","5.96","Good | Active","","89.5","Good | Active","","7.76","Good | Active","","0.86","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64","Uncalibrated | Deactivated","","1.14","Uncalibrated | Deactivated","","0.04","Good | Deactivated","","0.1","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","9:28:48 AM","27/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample (Min profile depth)","501956-LOG-0214","501956","Insitu","Instrument log","Water surface level","0.2","0.2","","","Unrestricted","","38.74","Good | Active","","58059","Good | Active","","24.787","Good | Active","","5.95","Good | Active","","89.4","Good | Active","","7.76","Good | Active","","0.84","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88","Uncalibrated | Deactivated","","1.21","Uncalibrated | Deactivated","","0.08","Good | Deactivated","","0.14","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:13:32 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Max profile depth)","501966-LOG-0201","501966","Insitu","Instrument log","Water surface level","4.2","4.2","","","Unrestricted","","39.16","Good | Active","","58599","Good | Active","","24.458","Good | Active","","5.69","Good | Active","","85.3","Good | Active","","8.38","Good | Active","","1.61","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.28","Uncalibrated | Deactivated","","3.78","Uncalibrated | Deactivated","","0.26","Good | Deactivated","","0.32","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:14:13 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Bottom)","501966-LOG-0202","501966","Insitu","Instrument log","Water surface level","3.9","3.9","","","Unrestricted","","39.14","Good | Active","","58578","Good | Active","","24.417","Good | Active","","5.78","Good | Active","","86.5","Good | Active","","8.2","Good | Active","","1.62","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.24","Uncalibrated | Deactivated","","4.02","Uncalibrated | Deactivated","","0.3","Good | Deactivated","","0.36","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:14:52 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0203","501966","Insitu","Instrument log","Water surface level","3.5","3.5","","","Unrestricted","","39.11","Good | Active","","58540","Good | Active","","24.389","Good | Active","","5.79","Good | Active","","86.7","Good | Active","","7.96","Good | Active","","1.3","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81","Uncalibrated | Deactivated","","2.43","Uncalibrated | Deactivated","","0.11","Good | Deactivated","","0.17","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:15:14 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0204","501966","Insitu","Instrument log","Water surface level","3","3","","","Unrestricted","","39.11","Good | Active","","58541","Good | Active","","24.438","Good | Active","","5.75","Good | Active","","86.1","Good | Active","","7.87","Good | Active","","1.07","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.82","Uncalibrated | Deactivated","","2.68","Uncalibrated | Deactivated","","0.12","Good | Deactivated","","0.18","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:15:37 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0205","501966","Insitu","Instrument log","Water surface level","2.5","2.5","","","Unrestricted","","39.11","Good | Active","","58531","Good | Active","","24.469","Good | Active","","5.72","Good | Active","","85.7","Good | Active","","7.75","Good | Active","","1.09","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81","Uncalibrated | Deactivated","","1.44","Uncalibrated | Deactivated","","0.12","Good | Deactivated","","0.18","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:15:57 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0206","501966","Insitu","Instrument log","Water surface level","2","2","","","Unrestricted","","39.08","Good | Active","","58504","Good | Active","","24.489","Good | Active","","5.68","Good | Active","","85.1","Good | Active","","7.68","Good | Active","","0.94","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.22","Uncalibrated | Deactivated","","2.78","Uncalibrated | Deactivated","","0.16","Good | Deactivated","","0.22","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:16:21 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0207","501966","Insitu","Instrument log","Water surface level","1.5","1.5","","","Unrestricted","","39.07","Good | Active","","58481","Good | Active","","24.487","Good | Active","","5.65","Good | Active","","84.7","Good | Active","","7.64","Good | Active","","0.9","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51","Uncalibrated | Deactivated","","2.1","Uncalibrated | Deactivated","","0.17","Good | Deactivated","","0.23","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:16:41 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0208","501966","Insitu","Instrument log","Water surface level","1","1","","","Unrestricted","","39.06","Good | Active","","58471","Good | Active","","24.488","Good | Active","","5.63","Good | Active","","84.3","Good | Active","","7.61","Good | Active","","0.87","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.82","Uncalibrated | Deactivated","","1.69","Uncalibrated | Deactivated","","0.09","Good | Deactivated","","0.15","Good | Deactivated","","","","","","","","","","","","","","",""
"6165318","SCB2","8:17:00 AM","6/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-FLD-0022","501966","Insitu","Field obs / rdgs","Water surface level","","","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","2.9","Good | Active","","4.4","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Good | Active","Stationary or Static","Flowing","","","","","90","Good | Active","","9.3","Good | Active"
